code_commune,rain_24,average_celsius,average_wind,datetime,num_risque_jo,lib_risque_jo,duration_days
52535,22.1,6.5,,1999-12-25,60.0,Mouvement de Terrain,4
52535,22.1,6.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
52535,65.4,16.3,,2002-09-03,54.0,Inondations et/ou Coulées de Boue,0
52538,16.6,6.68,,1999-12-25,60.0,Mouvement de Terrain,4
52538,16.6,6.68,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
52538,63.3,23.62,,2001-07-06,54.0,Inondations et/ou Coulées de Boue,0
52550,52.7,7.1,,1988-12-05,54.0,Inondations et/ou Coulées de Boue,1
53003,32.3,3.5,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,4
53003,10.3,5.95,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53003,18.9,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53003,18.9,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53003,1.9,12.86,,2018-06-12,54.0,Inondations et/ou Coulées de Boue,0
53007,8.3,7.3,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53007,37.0,7.8,,1996-02-25,54.0,Inondations et/ou Coulées de Boue,2
53007,8.3,10.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53007,8.3,10.8,,1999-12-25,60.0,Mouvement de Terrain,4
53007,8.4,9.7,,2001-01-05,54.0,Inondations et/ou Coulées de Boue,1
53007,27.0,13.5,,2001-03-21,54.0,Inondations et/ou Coulées de Boue,2
53007,13.6,13.2,,2012-10-19,54.0,Inondations et/ou Coulées de Boue,1
53018,41.5,16.95,,1993-10-14,54.0,Inondations et/ou Coulées de Boue,1
53018,47.0,20.6,,1994-08-09,54.0,Inondations et/ou Coulées de Boue,0
53018,10.0,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53018,10.0,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53018,48.0,20.3,,2018-06-03,54.0,Inondations et/ou Coulées de Boue,0
53018,48.0,20.3,,2018-06-03,54.0,Inondations et/ou Coulées de Boue,0
53018,45.4,17.3,,2018-06-11,54.0,Inondations et/ou Coulées de Boue,0
53018,45.4,17.3,,2018-06-11,54.0,Inondations et/ou Coulées de Boue,0
53036,8.0,10.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53036,8.0,10.5,,1999-12-25,60.0,Mouvement de Terrain,4
53036,39.8,7.5,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,0
53048,11.0,5.95,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53048,12.9,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53048,12.9,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53048,42.3,12.4,,2000-05-09,54.0,Inondations et/ou Coulées de Boue,0
53048,11.3,2.55,,2001-01-05,54.0,Inondations et/ou Coulées de Boue,1
53048,29.2,3.3,,2013-03-11,54.0,Inondations et/ou Coulées de Boue,1
53048,40.0,19.3,,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53048,40.0,19.3,,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53048,54.5,19.5,,2018-06-09,54.0,Inondations et/ou Coulées de Boue,1
53048,54.5,19.5,,2018-06-09,54.0,Inondations et/ou Coulées de Boue,1
53048,54.5,19.5,,2018-06-09,60.0,Mouvement de Terrain,3
53077,13.3,6.7,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53077,40.2,7.1,,1996-02-25,54.0,Inondations et/ou Coulées de Boue,2
53077,9.0,11.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53077,9.0,11.3,,1999-12-25,60.0,Mouvement de Terrain,4
53077,20.9,13.3,,2001-03-21,54.0,Inondations et/ou Coulées de Boue,2
53084,13.3,7.7,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53084,31.7,8.8,,1996-02-25,54.0,Inondations et/ou Coulées de Boue,2
53084,13.2,11.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53084,13.2,11.4,,1999-12-25,60.0,Mouvement de Terrain,4
53084,1.5,19.8,,2000-07-24,54.0,Inondations et/ou Coulées de Boue,0
53084,15.3,14.0,,2001-03-21,54.0,Inondations et/ou Coulées de Boue,2
53084,45.0,18.6,,2007-06-03,54.0,Inondations et/ou Coulées de Boue,1
53094,11.4,11.8,10.5,1990-02-14,54.0,Inondations et/ou Coulées de Boue,5
53094,38.2,17.2,2.0,1990-05-19,54.0,Inondations et/ou Coulées de Boue,0
53094,24.4,11.6,10.3,1993-01-10,54.0,Inondations et/ou Coulées de Boue,4
53094,33.6,22.7,4.8,1994-08-09,54.0,Inondations et/ou Coulées de Boue,0
53094,10.6,7.3,7.4,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53094,8.6,10.8,8.8,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53094,8.6,10.8,8.8,1999-12-25,60.0,Mouvement de Terrain,4
53094,11.8,10.4,8.9,2001-01-05,54.0,Inondations et/ou Coulées de Boue,1
53096,30.4,22.3,,1993-06-09,54.0,Inondations et/ou Coulées de Boue,1
53096,10.3,6.5,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53096,48.0,18.4,,1998-09-02,54.0,Inondations et/ou Coulées de Boue,0
53096,36.8,18.6,1.6,1998-09-02,54.0,Inondations et/ou Coulées de Boue,0
53096,8.8,8.3,6.6,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53096,8.8,8.3,6.6,1999-12-25,60.0,Mouvement de Terrain,4
53096,11.9,7.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53096,11.9,7.8,,1999-12-25,60.0,Mouvement de Terrain,4
53096,53.7,23.7,1.8,2012-07-27,54.0,Inondations et/ou Coulées de Boue,0
53096,50.5,18.8,2.8,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53096,50.5,18.8,2.8,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53096,50.4,18.7,2.5,2018-06-09,54.0,Inondations et/ou Coulées de Boue,0
53096,50.4,18.7,2.5,2018-06-09,54.0,Inondations et/ou Coulées de Boue,0
53096,38.2,18.1,3.0,2018-06-11,54.0,Inondations et/ou Coulées de Boue,1
53097,64.1,18.1,,1990-05-19,54.0,Inondations et/ou Coulées de Boue,0
53097,30.9,22.6,,1991-08-31,54.0,Inondations et/ou Coulées de Boue,1
53097,32.8,11.9,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,4
53097,53.7,23.8,,1994-07-17,54.0,Inondations et/ou Coulées de Boue,1
53097,11.4,7.3,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53097,31.7,15.3,,1999-05-19,54.0,Inondations et/ou Coulées de Boue,0
53097,11.5,11.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53097,11.5,11.0,,1999-12-25,60.0,Mouvement de Terrain,4
53097,19.2,13.8,,2012-10-19,54.0,Inondations et/ou Coulées de Boue,1
53108,10.0,10.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53108,10.0,10.5,,1999-12-25,60.0,Mouvement de Terrain,4
53110,2.2,18.4,2.3,2022-05-19,54.0,Inondations et/ou Coulées de Boue,0
53130,49.0,22.4,2.4,2012-07-27,54.0,Inondations et/ou Coulées de Boue,0
53130,27.0,21.1,3.0,2013-07-27,54.0,Inondations et/ou Coulées de Boue,0
53130,6.3,17.0,3.9,2019-10-14,54.0,Inondations et/ou Coulées de Boue,0
53147,68.4,17.3,,1990-05-19,54.0,Inondations et/ou Coulées de Boue,0
53147,24.9,12.0,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,4
53147,32.6,13.4,,1994-05-16,54.0,Inondations et/ou Coulées de Boue,0
53147,8.6,6.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53147,10.0,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53147,10.0,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53147,28.5,22.3,,2003-06-25,54.0,Inondations et/ou Coulées de Boue,0
53147,38.2,21.3,,2013-07-27,54.0,Inondations et/ou Coulées de Boue,0
53147,70.6,19.4,,2018-06-09,54.0,Inondations et/ou Coulées de Boue,1
53185,13.0,5.5,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53185,12.6,7.0,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53185,20.2,6.9,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53185,20.2,6.9,,1999-12-25,60.0,Mouvement de Terrain,4
53185,20.5,8.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53185,20.5,8.4,,1999-12-25,60.0,Mouvement de Terrain,4
53185,46.7,12.4,,2012-10-18,54.0,Inondations et/ou Coulées de Boue,1
53188,9.4,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53188,9.4,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53220,9.5,10.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53220,9.5,10.6,,1999-12-25,60.0,Mouvement de Terrain,4
53220,24.4,20.8,,2018-05-28,54.0,Inondations et/ou Coulées de Boue,0
53220,24.4,20.8,,2018-05-28,54.0,Inondations et/ou Coulées de Boue,0
53220,38.3,20.4,,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53220,38.3,20.4,,2018-06-04,54.0,Inondations et/ou Coulées de Boue,0
53228,9.0,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53228,9.0,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53228,18.0,12.65,,2012-10-19,54.0,Inondations et/ou Coulées de Boue,1
53233,10.0,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53233,10.0,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
53233,49.0,20.5,,2019-06-19,54.0,Inondations et/ou Coulées de Boue,0
53238,8.0,6.5,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
53238,10.2,7.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
53238,10.2,7.3,,1999-12-25,60.0,Mouvement de Terrain,4
53238,56.1,16.2,,2018-05-25,60.0,Mouvement de Terrain,0
53238,56.1,16.2,,2018-05-25,54.0,Inondations et/ou Coulées de Boue,0
54012,15.2,6.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54012,15.2,6.3,,1999-12-25,60.0,Mouvement de Terrain,4
54039,71.6,8.62,,1998-10-28,54.0,Inondations et/ou Coulées de Boue,3
54039,31.1,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54039,31.1,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54039,51.0,8.48,,2006-10-03,54.0,Inondations et/ou Coulées de Boue,2
54039,97.7,19.85,,2010-07-03,54.0,Inondations et/ou Coulées de Boue,1
54040,58.2,11.6,7.4,1998-10-28,54.0,Inondations et/ou Coulées de Boue,3
54040,65.2,11.8,,1998-10-28,54.0,Inondations et/ou Coulées de Boue,3
54040,34.4,6.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54040,34.4,6.3,,1999-12-25,60.0,Mouvement de Terrain,4
54040,33.8,6.3,5.1,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54040,33.8,6.3,5.1,1999-12-25,60.0,Mouvement de Terrain,4
54040,42.7,19.5,,2016-06-07,54.0,Inondations et/ou Coulées de Boue,0
54054,15.7,0.58,,1988-12-04,54.0,Inondations et/ou Coulées de Boue,2
54054,23.0,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54054,23.0,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54054,29.0,8.48,,2006-10-03,54.0,Inondations et/ou Coulées de Boue,1
54100,80.0,13.3,,1988-06-11,54.0,Inondations et/ou Coulées de Boue,0
54100,3.7,5.35,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54113,86.0,16.9,,2012-05-21,54.0,Inondations et/ou Coulées de Boue,1
54136,2.5,5.78,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,1
54136,5.1,5.35,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54136,0.6,3.9,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
54136,45.0,23.05,,1995-07-22,54.0,Inondations et/ou Coulées de Boue,0
54136,25.3,23.45,,1995-08-06,54.0,Inondations et/ou Coulées de Boue,0
54136,22.2,7.63,,1997-02-24,54.0,Inondations et/ou Coulées de Boue,4
54136,10.0,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54136,10.0,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54171,36.3,22.8,2.7,2005-07-29,54.0,Inondations et/ou Coulées de Boue,0
54171,24.9,18.6,1.8,2016-06-03,54.0,Inondations et/ou Coulées de Boue,0
54181,73.4,19.3,,2021-07-24,54.0,Inondations et/ou Coulées de Boue,0
54273,38.1,13.2,,2014-09-19,54.0,Inondations et/ou Coulées de Boue,0
54273,7.3,13.9,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
54313,2.7,13.9,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
54322,39.2,9.0,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,2
54322,34.4,8.6,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,2
54322,38.2,-0.1,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,2
54322,9.4,4.8,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54322,5.8,5.35,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54322,7.6,5.0,9.0,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54322,1.7,2.5,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
54322,0.0,2.8,5.2,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
54322,1.7,3.9,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
54322,35.8,17.1,,1995-08-12,54.0,Inondations et/ou Coulées de Boue,0
54322,18.6,23.3,1.3,1995-08-12,54.0,Inondations et/ou Coulées de Boue,0
54322,20.9,23.3,,1995-08-12,54.0,Inondations et/ou Coulées de Boue,0
54322,40.6,11.5,,1998-10-28,54.0,Inondations et/ou Coulées de Boue,1
54322,51.3,8.62,,1998-10-28,54.0,Inondations et/ou Coulées de Boue,1
54322,11.7,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54322,11.7,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54322,70.0,21.35,,2000-07-07,54.0,Inondations et/ou Coulées de Boue,0
54322,23.0,-0.8,,2009-01-23,54.0,Inondations et/ou Coulées de Boue,0
54322,73.0,21.58,,2014-08-08,54.0,Inondations et/ou Coulées de Boue,1
54322,54.9,15.9,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
54367,12.4,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54367,12.4,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54415,15.0,7.63,,1997-02-24,54.0,Inondations et/ou Coulées de Boue,4
54415,14.3,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54415,14.3,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54415,35.5,8.48,,2006-10-03,54.0,Inondations et/ou Coulées de Boue,1
54415,15.7,11.3,,2022-04-07,54.0,Inondations et/ou Coulées de Boue,1
54434,32.8,0.58,,1988-12-04,54.0,Inondations et/ou Coulées de Boue,2
54434,28.5,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54434,28.5,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54483,5.5,5.35,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54483,55.0,8.62,,1998-10-28,54.0,Inondations et/ou Coulées de Boue,3
54483,15.0,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54483,15.0,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
54483,40.0,0.32,,2001-12-29,54.0,Inondations et/ou Coulées de Boue,1
54483,35.3,0.32,,2001-12-29,54.0,Inondations et/ou Coulées de Boue,1
54483,40.0,8.48,,2006-10-03,54.0,Inondations et/ou Coulées de Boue,0
54483,37.0,8.48,,2006-10-03,54.0,Inondations et/ou Coulées de Boue,0
54526,21.4,6.7,8.0,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54526,21.4,6.7,8.0,1999-12-25,60.0,Mouvement de Terrain,4
54526,52.2,6.5,3.4,2001-12-29,54.0,Inondations et/ou Coulées de Boue,0
54526,43.0,13.4,2.3,2006-10-03,54.0,Inondations et/ou Coulées de Boue,2
54526,103.0,17.4,2.8,2012-05-21,54.0,Inondations et/ou Coulées de Boue,1
54526,41.2,20.4,2.2,2018-05-28,54.0,Inondations et/ou Coulées de Boue,0
54528,62.4,21.35,,1987-07-07,54.0,Inondations et/ou Coulées de Boue,1
54528,3.3,5.78,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,1
54528,5.0,5.35,,1993-12-13,54.0,Inondations et/ou Coulées de Boue,12
54528,4.0,0.55,,1994-01-04,54.0,Inondations et/ou Coulées de Boue,8
54528,0.0,3.9,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
54528,61.6,23.05,,1995-07-22,54.0,Inondations et/ou Coulées de Boue,0
54528,24.0,7.63,,1997-02-24,54.0,Inondations et/ou Coulées de Boue,4
54528,26.0,0.32,,2001-12-29,54.0,Inondations et/ou Coulées de Boue,1
54582,9.4,4.1,9.5,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
54582,9.4,4.1,9.5,1999-12-25,60.0,Mouvement de Terrain,4
54582,58.2,15.4,3.3,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55014,23.4,15.6,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55029,56.0,22.0,,1987-07-07,54.0,Inondations et/ou Coulées de Boue,1
55029,35.8,3.6,,1988-12-05,54.0,Inondations et/ou Coulées de Boue,1
55029,5.6,7.8,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,4
55029,68.9,17.5,,1992-05-29,54.0,Inondations et/ou Coulées de Boue,0
55029,47.4,10.3,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55029,55.4,20.3,,1996-08-21,54.0,Inondations et/ou Coulées de Boue,0
55029,18.6,10.5,,1997-02-24,54.0,Inondations et/ou Coulées de Boue,5
55041,8.0,14.6,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55060,19.8,15.8,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55063,34.8,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55063,0.4,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55063,43.4,22.02,,1995-07-22,54.0,Inondations et/ou Coulées de Boue,0
55063,26.8,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55063,26.8,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55117,0.0,6.4,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,4
55117,30.0,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55117,0.4,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55117,16.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55117,16.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55117,24.6,11.37,,2002-05-09,54.0,Inondations et/ou Coulées de Boue,0
55117,83.8,24.73,,2002-08-28,54.0,Inondations et/ou Coulées de Boue,0
55122,25.5,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55122,8.0,3.33,,1994-01-05,54.0,Inondations et/ou Coulées de Boue,6
55122,0.5,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55122,59.0,22.02,,1995-07-22,54.0,Inondations et/ou Coulées de Boue,0
55122,14.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55122,14.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55122,4.8,1.63,,2001-12-30,54.0,Inondations et/ou Coulées de Boue,3
55123,11.7,15.0,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55154,30.0,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55154,0.0,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55154,60.0,22.02,,1995-07-22,54.0,Inondations et/ou Coulées de Boue,0
55154,14.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55154,14.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55154,0.0,5.5,,2002-01-01,54.0,Inondations et/ou Coulées de Boue,1
55155,0.4,6.4,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,4
55155,37.7,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55155,1.2,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55155,16.4,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55155,16.4,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55198,32.5,11.0,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55248,10.7,17.7,3.0,2016-05-28,54.0,Inondations et/ou Coulées de Boue,11
55255,33.4,11.0,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55255,1.8,2.0,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55255,17.8,7.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55255,17.8,7.5,,1999-12-25,60.0,Mouvement de Terrain,4
55351,29.4,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55351,17.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55351,17.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55364,8.9,18.6,2.0,2016-06-04,54.0,Inondations et/ou Coulées de Boue,0
55364,57.4,16.4,1.8,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
55467,16.6,7.4,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,4
55467,41.2,10.5,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55467,0.0,4.1,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55498,47.8,10.6,11.0,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55498,55.0,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55498,13.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
55498,13.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55527,1.0,6.4,,1990-02-15,54.0,Inondations et/ou Coulées de Boue,4
55527,35.0,11.32,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
55527,1.0,3.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
55527,21.0,7.5,,1997-02-24,54.0,Inondations et/ou Coulées de Boue,5
55527,14.0,7.23,,1999-12-25,60.0,Mouvement de Terrain,4
55527,14.0,7.23,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56003,9.0,9.97,,1999-12-25,60.0,Mouvement de Terrain,4
56003,9.0,9.97,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56004,14.6,10.4,5.0,1999-12-25,60.0,Mouvement de Terrain,4
56004,14.6,10.4,5.0,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56004,21.6,9.5,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,1
56004,62.4,18.5,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,0
56007,13.0,14.52,,1987-10-15,57.0,Tempête,1
56007,37.5,5.2,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,5
56007,22.0,21.1,,1997-08-07,54.0,Inondations et/ou Coulées de Boue,0
56007,11.7,10.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56007,11.7,10.8,,1999-12-25,60.0,Mouvement de Terrain,4
56007,7.8,8.0,,2008-03-10,68.0,Chocs Mécaniques liés à l'action des Vagues,0
56009,16.0,15.5,14.9,1987-10-15,57.0,Tempête,1
56009,8.2,10.6,14.2,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56009,8.2,10.6,14.2,1999-12-25,60.0,Mouvement de Terrain,4
56009,59.3,14.5,5.0,2011-11-21,54.0,Inondations et/ou Coulées de Boue,0
56009,31.1,11.3,7.2,2019-11-30,54.0,Inondations et/ou Coulées de Boue,0
56010,20.0,14.52,,1987-10-15,57.0,Tempête,1
56010,69.5,5.2,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,5
56010,71.5,17.03,,1993-09-07,54.0,Inondations et/ou Coulées de Boue,0
56010,71.5,17.03,,1993-09-07,54.0,Inondations et/ou Coulées de Boue,0
56010,51.5,18.65,,1993-09-12,54.0,Inondations et/ou Coulées de Boue,1
56010,51.5,18.65,,1993-09-12,54.0,Inondations et/ou Coulées de Boue,1
56010,29.8,24.88,,1994-07-23,54.0,Inondations et/ou Coulées de Boue,0
56010,25.6,7.98,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56010,55.0,19.8,,1997-08-07,54.0,Inondations et/ou Coulées de Boue,0
56010,15.0,9.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56010,15.0,9.0,,1999-12-25,60.0,Mouvement de Terrain,4
56010,24.0,13.0,,2000-12-12,54.0,Inondations et/ou Coulées de Boue,2
56010,6.5,9.8,,2001-01-05,54.0,Inondations et/ou Coulées de Boue,1
56011,40.4,14.52,,1987-10-15,57.0,Tempête,1
56011,35.0,7.98,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56017,37.0,14.52,,1987-10-15,57.0,Tempête,1
56017,31.8,9.7,9.1,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56017,18.8,9.5,6.9,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56017,18.8,9.5,6.9,1999-12-25,60.0,Mouvement de Terrain,4
56017,7.2,9.8,6.0,2001-01-05,54.0,Inondations et/ou Coulées de Boue,2
56017,52.1,8.5,7.0,2014-01-01,54.0,Inondations et/ou Coulées de Boue,2
56024,21.7,13.5,,1987-10-15,57.0,Tempête,1
56024,28.0,10.5,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56031,30.0,14.52,,1987-10-15,57.0,Tempête,1
56031,64.2,5.2,,1993-01-10,54.0,Inondations et/ou Coulées de Boue,5
56031,26.2,7.98,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56031,41.2,19.2,,1997-08-07,54.0,Inondations et/ou Coulées de Boue,0
56031,15.0,9.97,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56031,15.0,9.97,,1999-12-25,60.0,Mouvement de Terrain,4
56031,14.6,9.62,,2000-12-12,54.0,Inondations et/ou Coulées de Boue,2
56031,4.9,3.12,,2001-01-05,54.0,Inondations et/ou Coulées de Boue,1
56031,40.8,10.95,,2014-02-06,54.0,Inondations et/ou Coulées de Boue,2
56031,48.8,21.45,,2014-07-24,54.0,Inondations et/ou Coulées de Boue,0
56041,30.0,10.2,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
56041,15.0,10.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
56041,15.0,10.3,,1999-12-25,60.0,Mouvement de Terrain,4
56041,35.5,10.8,,2000-12-12,54.0,Inondations et/ou Coulées de Boue,1
56057,20.0,14.52,,1987-10-15,57.0,Tempête,1
56061,50.0,14.52,,1987-10-15,57.0,Tempête,1
56066,16.4,14.52,,1987-10-15,57.0,Tempête,1
56066,23.0,7.98,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
