code_commune,rain_24,average_celsius,average_wind,datetime,risk_level,duration_days
49,17.0,8.65,14.7,1999-12-25,54.0,4
49,12.0,10.0,14.7,1999-12-25,54.0,4
49,12.5,8.65,14.7,1999-12-25,60.0,4
49,17.0,8.65,14.7,1999-12-25,54.0,4
49,10.8,11.0,14.7,1999-12-25,60.0,4
49,8.2,8.65,14.7,1999-12-25,54.0,4
49,18.5,8.65,14.7,1999-12-25,54.0,4
49,6.6,8.65,14.7,1999-12-25,54.0,4
49,13.6,11.0,14.7,1999-12-25,54.0,4
49,10.5,8.65,14.7,1999-12-25,54.0,4
49,9.8,11.8,14.7,1999-12-25,54.0,4
49,19.5,11.2,14.7,1999-12-25,54.0,4
49,17.0,8.65,14.7,1999-12-25,54.0,4
49,13.3,8.65,14.7,1999-12-25,54.0,4
49,12.7,9.5,14.7,1999-12-25,54.0,4
49,13.5,8.65,14.7,1999-12-25,54.0,4
49,13.7,8.65,14.7,1999-12-25,54.0,4
49,10.0,10.8,14.7,1999-12-25,54.0,4
49,10.0,9.8,14.7,1999-12-25,54.0,4
49,14.0,8.65,14.7,1999-12-25,54.0,4
49,10.2,8.65,14.7,1999-12-25,54.0,4
49,12.0,8.65,14.7,1999-12-25,54.0,4
49,25.5,16.5,12.9,2000-05-06,54.0,0
49,0.1,12.75,12.9,2000-05-07,54.0,0
49,24.7,18.5,12.9,2000-05-09,54.0,0
49,25.9,16.5,12.9,2000-05-10,54.0,0
49,26.6,11.3,12.9,2000-05-10,54.0,1
49,2.6,7.1,15.7,2000-11-24,60.0,0
49,3.1,0.8,16.8,2001-01-05,54.0,1
49,9.2,6.0,16.8,2001-01-26,60.0,0
49,3.1,12.1,16.0,2001-02-04,60.0,1
49,1.1,9.45,14.0,2001-04-10,60.0,0
49,15.4,7.5,14.0,2001-04-22,60.0,0
49,51.6,25.35,11.4,2001-07-06,54.0,0
49,28.0,14.6,12.9,2002-05-20,54.0,0
49,5.8,22.95,11.9,2003-06-25,54.0,0
49,43.9,19.55,11.4,2003-07-15,54.0,1
49,25.7,19.55,11.4,2003-07-15,54.0,1
49,38.9,24.4,11.4,2003-07-15,54.0,1
49,25.4,27.0,11.4,2003-07-15,54.0,1
49,12.0,22.05,11.9,2005-06-23,54.0,0
49,89.6,23.2,11.4,2005-07-17,54.0,0
49,0.0,16.15,14.0,2006-04-23,54.0,0
49,2.4,19.6,12.9,2007-05-25,54.0,0
49,48.0,18.45,11.9,2007-06-03,54.0,0
49,32.4,17.5,12.9,2008-05-31,54.0,1
49,31.5,20.95,11.9,2008-06-01,54.0,0
49,17.8,17.8,2.3,2008-06-01,54.0,0
49,35.0,20.95,11.9,2008-06-01,54.0,0
49,33.0,11.85,12.9,2011-05-02,54.0,0
49,70.0,11.85,12.9,2011-05-02,54.0,0
49,37.5,19.65,11.2,2011-08-22,54.0,0
49,44.0,19.65,11.2,2011-08-22,54.0,0
49,19.0,19.65,11.2,2011-08-22,54.0,0
49,57.1,21.8,3.9,2011-08-22,54.0,0
49,15.0,20.55,11.4,2012-07-27,54.0,0
49,3.4,12.85,15.0,2013-03-10,54.0,0
49,2.4,5.2,15.7,2013-11-21,60.0,0
49,0.2,4.65,16.8,2014-01-29,54.0,0
49,0.0,11.6,15.0,2014-03-14,60.0,0
49,20.3,21.25,11.4,2014-07-13,54.0,0
49,58.0,22.1,11.4,2014-07-20,54.0,0
49,0.0,15.7,11.2,2015-08-13,54.0,0
49,54.5,13.95,12.9,2016-05-11,54.0,0
49,6.0,14.65,11.9,2018-06-06,60.0,0
49,30.5,20.8,11.9,2018-06-09,54.0,0
49,3.0,22.6,11.9,2018-06-09,54.0,0
49,52.2,17.3,11.9,2018-06-11,54.0,0
49,65.1,17.1,11.9,2018-06-11,54.0,0
49,87.3,17.3,11.9,2018-06-11,54.0,0
49,18.0,19.6,11.4,2018-07-02,54.0,0
49,39.0,21.3,12.3,2020-09-19,54.0,0
49,10.7,19.8,11.9,2021-06-19,54.0,2
49,33.5,19.5,11.9,2021-06-19,54.0,2
49,34.6,19.6,11.9,2021-06-19,54.0,2
49,29.8,19.1,11.9,2021-06-19,54.0,2
49,1.4,17.5,11.9,2021-06-22,54.0,0
49,23.9,23.7,12.3,2023-09-11,54.0,0
50,32.2,13.3,14.2,1987-10-15,57.0,1
50,42.5,13.2,14.2,1987-10-15,57.0,1
50,30.7,14.16,14.2,1987-10-15,57.0,1
50,16.2,13.5,14.2,1987-10-15,57.0,1
50,13.0,14.2,14.2,1987-10-15,57.0,1
50,27.9,14.5,14.2,1987-10-15,57.0,1
50,12.6,13.7,14.2,1987-10-15,57.0,1
50,23.5,13.4,7.9,1987-10-15,57.0,1
50,10.5,12.9,16.9,1987-10-15,57.0,1
50,27.0,14.16,14.2,1987-10-15,57.0,1
50,24.4,14.16,14.2,1987-10-15,57.0,1
50,23.5,14.16,14.2,1987-10-15,57.0,1
50,32.6,14.16,14.2,1987-10-15,57.0,1
50,29.0,14.16,14.2,1987-10-15,57.0,1
50,23.8,12.8,14.2,1987-10-15,57.0,1
50,23.3,14.16,14.2,1987-10-15,57.0,1
50,24.9,14.16,14.2,1987-10-15,57.0,1
50,22.0,14.16,14.2,1987-10-15,57.0,1
50,28.8,14.16,14.2,1987-10-15,57.0,1
50,21.0,5.21,16.8,1990-01-30,54.0,1
50,17.5,4.9,16.0,1990-02-11,54.0,6
50,26.5,7.92,16.0,1990-02-11,54.0,6
50,27.5,9.4,16.0,1990-02-14,54.0,3
50,18.3,15.8,3.8,1990-06-11,54.0,0
50,59.0,18.33,11.4,1992-07-20,54.0,1
50,32.4,21.4,1.6,1992-07-20,54.0,1
50,74.2,14.8,14.2,1993-10-13,54.0,2
50,58.5,15.53,14.2,1993-10-13,54.0,2
50,50.5,15.53,14.2,1993-10-13,54.0,2
50,17.1,15.53,14.2,1993-10-13,54.0,2
50,71.0,18.9,11.4,1994-07-01,54.0,0
50,74.8,15.61,11.4,1994-07-01,54.0,0
50,13.0,8.9,16.8,1995-01-17,54.0,14
50,30.2,7.5,16.8,1995-01-17,54.0,14
50,19.0,8.9,16.8,1995-01-17,54.0,14
50,13.5,7.7,16.8,1995-01-17,54.0,14
50,14.6,9.1,16.8,1995-01-17,54.0,14
50,20.2,7.9,11.0,1995-01-17,54.0,14
50,4.1,8.0,18.9,1995-01-17,54.0,14
50,18.7,6.49,16.8,1995-01-17,54.0,14
50,14.1,6.49,16.8,1995-01-17,54.0,14
50,12.0,6.49,16.8,1995-01-17,54.0,14
50,12.1,6.49,16.8,1995-01-17,54.0,14
50,14.0,6.5,16.8,1995-01-17,54.0,14
50,11.0,6.49,16.8,1995-01-17,54.0,14
50,9.8,6.49,16.8,1995-01-17,54.0,14
50,18.4,6.49,16.8,1995-01-17,54.0,14
50,9.8,6.49,16.8,1995-01-17,54.0,14
50,25.6,8.5,7.4,1995-01-17,54.0,14
50,0.0,7.88,16.0,1996-02-19,68.0,2
50,29.5,7.5,16.8,1998-01-01,54.0,5
50,15.5,8.3,16.8,1998-01-01,54.0,5
50,17.5,7.6,16.8,1998-01-01,54.0,5
50,19.4,6.3,7.0,1998-01-01,54.0,5
50,15.7,9.61,16.8,1998-01-01,54.0,5
50,25.0,6.0,4.5,1998-01-01,54.0,5
50,39.5,11.55,12.9,1999-05-19,54.0,0
50,28.0,8.1,14.7,1999-12-25,54.0,4
50,42.3,8.5,14.7,1999-12-25,54.0,4
50,31.2,7.1,14.7,1999-12-25,54.0,4
50,27.5,9.2,14.7,1999-12-25,60.0,4
50,21.1,8.0,14.7,1999-12-25,54.0,4
50,31.0,7.0,14.7,1999-12-25,54.0,4
50,27.2,8.2,9.1,1999-12-25,54.0,4
50,5.6,8.3,14.7,1999-12-25,54.0,4
50,29.8,8.28,14.7,1999-12-25,60.0,4
50,12.0,8.28,14.7,1999-12-25,54.0,4
50,68.0,8.28,14.7,1999-12-25,54.0,4
50,41.4,7.9,6.5,1999-12-25,54.0,4
50,20.0,8.28,14.7,1999-12-25,54.0,4
50,10.2,9.0,14.7,1999-12-25,54.0,4
50,27.3,8.28,14.7,1999-12-25,54.0,4
50,27.5,8.28,14.7,1999-12-25,54.0,4
50,56.2,7.3,14.7,1999-12-25,54.0,4
50,44.3,8.28,14.7,1999-12-25,54.0,4
50,31.0,8.28,14.7,1999-12-25,60.0,4
50,39.6,7.2,6.1,1999-12-25,54.0,4
50,6.8,10.2,15.7,2000-11-12,54.0,1
50,27.8,9.0,15.7,2000-11-12,54.0,1
50,74.7,19.5,11.2,2001-08-02,54.0,0
50,51.5,13.3,12.3,2002-09-09,54.0,0
50,12.0,10.6,14.2,2004-10-16,54.0,1
50,51.2,16.6,7.2,2005-06-27,54.0,1
50,0.3,19.2,6.4,2005-06-28,54.0,0
50,19.0,8.7,14.9,2008-03-10,68.0,0
50,8.4,9.3,15.0,2008-03-10,68.0,0
50,2.4,16.1,12.9,2008-05-05,54.0,0
50,74.1,12.84,12.9,2008-05-29,54.0,0
50,57.6,16.1,12.9,2008-05-29,54.0,0
50,4.8,7.27,16.8,2010-01-06,54.0,7
50,12.0,9.02,16.8,2010-01-08,54.0,5
50,0.0,-0.2,16.8,2010-01-10,54.0,2
50,31.4,11.32,16.0,2010-02-27,54.0,1
50,8.2,10.57,16.0,2010-02-28,68.0,0
50,50.2,4.19,14.7,2010-12-04,54.0,1
50,44.0,4.3,14.7,2010-12-04,54.0,1
50,31.1,2.3,7.9,2010-12-04,54.0,1
50,31.0,4.19,14.7,2010-12-04,54.0,1
50,38.7,1.6,7.1,2010-12-04,54.0,1
50,45.7,4.19,14.7,2010-12-04,54.0,1
50,43.4,2.5,14.7,2010-12-04,54.0,1
50,45.0,8.47,15.0,2013-03-11,68.0,1
50,49.0,12.9,12.9,2017-05-28,54.0,1
50,24.3,8.72,14.7,2017-12-10,54.0,1
50,26.2,7.3,14.7,2017-12-10,54.0,1
50,24.0,7.64,14.7,2017-12-11,54.0,0
50,14.6,6.33,16.8,2018-01-03,68.0,0
50,11.8,11.36,12.9,2020-05-09,54.0,0
50,26.1,14.6,2.9,2020-06-17,54.0,0
50,41.0,4.6,16.8,2021-01-05,54.0,1
50,36.1,21.6,11.9,2021-06-16,54.0,0
50,17.9,10.7,14.2,2023-10-31,54.0,1
51,21.2,9.5,8.0,1988-03-24,54.0,2
51,15.0,6.78,8.0,1988-03-24,54.0,2
51,36.6,24.33,6.2,1988-07-23,54.0,0
51,53.0,6.0,8.0,1988-12-05,54.0,7
51,15.0,-2.95,8.0,1988-12-05,54.0,7
51,13.1,18.3,6.6,1992-05-29,54.0,0
51,9.1,16.48,6.6,1992-05-31,54.0,0
51,48.6,24.15,5.9,1992-08-09,54.0,0
51,48.0,18.6,7.2,1993-04-30,54.0,1
51,21.5,12.45,6.6,1993-05-11,54.0,0
51,17.0,10.48,8.0,1993-12-19,54.0,20
51,26.2,10.48,8.0,1993-12-19,54.0,20
51,2.0,4.6,8.3,1995-01-17,54.0,14
51,4.2,4.32,8.3,1995-01-17,54.0,14
51,36.2,14.38,6.6,1996-05-18,54.0,0
51,24.3,8.72,8.2,1997-02-25,54.0,1
51,45.0,20.78,5.9,1997-08-07,54.0,0
51,47.0,23.2,5.9,1997-08-07,54.0,0
51,30.0,18.42,6.2,1999-07-04,54.0,0
51,15.0,7.48,8.0,1999-12-25,54.0,4
51,14.2,6.8,9.0,1999-12-25,54.0,4
51,14.0,7.48,8.0,1999-12-25,54.0,4
51,9.6,8.1,8.0,1999-12-25,54.0,4
51,10.0,8.0,8.0,1999-12-25,54.0,4
51,7.0,7.48,8.0,1999-12-25,54.0,4
51,5.0,7.0,8.0,1999-12-25,54.0,4
51,10.5,6.2,8.0,1999-12-25,54.0,4
51,30.6,16.1,6.2,2000-07-07,54.0,0
51,40.0,19.38,5.9,2004-08-03,54.0,0
51,32.4,25.8,5.9,2004-08-07,54.0,0
51,59.7,28.0,6.2,2006-07-04,54.0,1
51,44.0,25.8,6.2,2006-07-04,54.0,0
51,28.2,21.3,6.6,2007-05-24,54.0,0
51,12.5,17.3,6.4,2009-06-15,54.0,0
51,39.5,21.5,6.4,2013-06-19,54.0,0
51,25.0,13.8,6.6,2016-05-30,54.0,6
51,52.2,16.88,6.4,2018-06-05,54.0,0
51,0.2,14.6,6.4,2018-06-12,54.0,0
51,37.0,21.5,6.4,2021-06-19,54.0,2
51,39.6,22.6,6.4,2021-06-19,54.0,1
51,63.7,16.5,6.2,2021-07-13,54.0,3
51,80.0,17.15,6.2,2021-07-13,54.0,3
52,18.9,15.2,7.2,1987-04-19,54.0,0
52,37.5,22.6,6.2,1987-07-07,54.0,1
52,54.2,14.55,6.6,1988-05-26,54.0,0
52,80.3,12.28,6.4,1988-06-11,54.0,0
52,75.9,18.5,6.4,1988-06-11,54.0,0
52,53.6,-1.0,8.0,1988-12-05,54.0,1
52,52.7,7.1,8.0,1988-12-05,54.0,1
52,108.0,25.2,2.3,1992-07-31,54.0,0
52,35.3,20.6,5.9,1995-08-23,54.0,0
52,20.2,19.5,5.9,1996-08-20,54.0,0
52,48.0,8.3,7.1,1996-11-11,54.0,2
52,39.8,3.0,7.1,1996-11-29,54.0,1
52,38.0,7.35,7.1,1996-11-29,54.0,1
52,66.0,14.4,9.3,1998-10-28,54.0,1
52,67.0,17.5,6.3,1999-09-06,54.0,0
52,15.3,6.68,8.0,1999-12-25,54.0,4
52,12.6,6.4,8.0,1999-12-25,54.0,4
52,15.0,5.5,8.0,1999-12-25,54.0,4
52,10.0,6.68,8.0,1999-12-25,54.0,4
52,16.0,6.68,8.0,1999-12-25,54.0,4
52,18.0,6.68,8.0,1999-12-25,54.0,4
52,16.8,6.9,8.0,1999-12-25,60.0,4
52,17.0,5.0,8.0,1999-12-25,54.0,4
52,26.5,6.68,8.0,1999-12-25,54.0,4
52,12.6,5.9,8.0,1999-12-25,60.0,4
52,16.6,6.3,8.0,1999-12-25,54.0,4
52,11.6,5.2,9.0,1999-12-25,54.0,4
52,27.0,6.68,8.0,1999-12-25,54.0,4
52,15.2,6.68,8.0,1999-12-25,54.0,4
52,15.0,7.0,8.0,1999-12-25,54.0,4
52,26.5,6.68,8.0,1999-12-25,54.0,4
52,25.5,6.68,8.0,1999-12-25,54.0,4
52,15.4,6.8,8.0,1999-12-25,54.0,4
52,20.0,6.68,8.0,1999-12-25,54.0,4
52,21.6,6.68,8.0,1999-12-25,54.0,4
52,15.0,6.68,8.0,1999-12-25,54.0,4
52,22.1,6.5,8.0,1999-12-25,60.0,4
52,16.6,6.68,8.0,1999-12-25,60.0,4
52,85.2,20.0,6.2,2000-07-07,54.0,0
52,29.8,19.1,6.3,2000-09-12,54.0,0
52,52.4,20.5,1.6,2000-09-12,54.0,0
52,50.3,23.62,6.2,2001-07-06,54.0,0
52,63.3,23.62,6.2,2001-07-06,54.0,0
52,35.0,5.5,8.0,2001-12-29,54.0,1
52,45.2,5.0,8.0,2001-12-29,54.0,1
52,34.2,6.5,6.1,2001-12-29,54.0,2
52,1.1,2.05,8.0,2001-12-30,54.0,1
52,65.4,16.3,6.3,2002-09-03,54.0,0
52,33.1,16.42,7.2,2004-04-22,54.0,0
52,67.4,21.9,5.9,2004-08-03,54.0,0
52,100.0,15.8,2.7,2005-09-11,54.0,0
52,27.0,14.2,6.7,2006-10-02,54.0,1
52,37.0,5.0,8.0,2011-12-15,54.0,2
52,34.9,12.8,6.6,2012-05-05,54.0,0
52,0.0,25.2,6.4,2012-06-29,54.0,0
52,10.0,10.35,6.6,2013-05-02,54.0,2
52,31.0,12.5,6.6,2013-05-02,54.0,2
52,28.2,12.8,6.6,2013-05-02,54.0,2
52,30.4,11.0,6.6,2013-05-03,54.0,2
52,28.6,8.7,6.6,2016-02-09,54.0,0
52,2.0,19.8,6.4,2016-06-07,54.0,1
52,20.5,18.2,6.4,2016-06-07,54.0,1
52,47.0,16.5,6.4,2016-06-08,54.0,0
52,44.4,20.2,6.2,2016-07-22,54.0,0
52,17.6,7.2,8.3,2018-01-22,54.0,2
52,15.0,-2.6,8.3,2018-01-22,54.0,1
52,10.8,7.1,8.3,2018-01-22,54.0,2
52,14.4,-2.6,8.3,2018-01-22,54.0,1
52,16.3,-2.6,8.3,2018-01-22,54.0,2
52,30.8,9.93,6.6,2018-05-15,54.0,0
52,40.8,14.5,3.4,2018-05-15,54.0,0
52,90.0,21.78,6.4,2018-06-04,54.0,0
52,69.2,19.5,1.4,2018-06-05,54.0,0
52,35.0,21.5,6.4,2018-06-09,54.0,0
52,0.4,16.5,6.2,2021-07-13,54.0,3
52,4.8,15.6,6.2,2021-07-13,54.0,3
52,7.2,18.65,6.2,2021-07-13,54.0,3
52,5.2,15.7,3.2,2021-07-13,54.0,3
53,11.4,11.8,10.5,1990-02-14,54.0,5
53,38.2,17.2,2.0,1990-05-19,54.0,0
53,64.1,18.1,12.9,1990-05-19,54.0,0
53,68.4,17.3,12.9,1990-05-19,54.0,0
53,30.9,22.6,11.2,1991-08-31,54.0,1
53,32.3,3.5,16.8,1993-01-10,54.0,4
53,24.4,11.6,10.3,1993-01-10,54.0,4
53,32.8,11.9,16.8,1993-01-10,54.0,4
53,24.9,12.0,16.8,1993-01-10,54.0,4
53,30.4,22.3,11.9,1993-06-09,54.0,1
53,41.5,16.95,14.2,1993-10-14,54.0,1
53,32.6,13.4,12.9,1994-05-16,54.0,0
53,53.7,23.8,11.4,1994-07-17,54.0,1
53,47.0,20.6,11.2,1994-08-09,54.0,0
53,33.6,22.7,4.8,1994-08-09,54.0,0
53,10.3,5.95,16.8,1995-01-17,54.0,14
53,8.3,7.3,16.8,1995-01-17,54.0,14
53,11.0,5.95,16.8,1995-01-17,54.0,14
53,13.3,6.7,16.8,1995-01-17,54.0,14
53,13.3,7.7,16.8,1995-01-17,54.0,14
53,10.6,7.3,7.4,1995-01-17,54.0,14
53,10.3,6.5,16.8,1995-01-17,54.0,14
53,11.4,7.3,16.8,1995-01-17,54.0,14
53,8.6,6.8,16.8,1995-01-17,54.0,14
53,13.0,5.5,16.8,1995-01-17,54.0,14
53,8.0,6.5,16.8,1995-01-17,54.0,14
53,37.0,7.8,16.0,1996-02-25,54.0,2
53,40.2,7.1,16.0,1996-02-25,54.0,2
53,31.7,8.8,16.0,1996-02-25,54.0,2
53,48.0,18.4,12.3,1998-09-02,54.0,0
53,31.7,15.3,12.9,1999-05-19,54.0,0
53,18.9,8.0,14.7,1999-12-25,60.0,4
53,8.3,10.8,14.7,1999-12-25,54.0,4
53,10.0,8.0,14.7,1999-12-25,54.0,4
53,8.0,10.5,14.7,1999-12-25,54.0,4
53,12.9,8.0,14.7,1999-12-25,54.0,4
53,9.0,11.3,14.7,1999-12-25,54.0,4
53,13.2,11.4,14.7,1999-12-25,54.0,4
53,8.6,10.8,8.8,1999-12-25,54.0,4
53,8.8,8.3,6.6,1999-12-25,54.0,4
53,11.5,11.0,14.7,1999-12-25,54.0,4
53,10.0,10.5,14.7,1999-12-25,54.0,4
53,10.0,8.0,14.7,1999-12-25,54.0,4
53,20.2,6.9,14.7,1999-12-25,54.0,4
53,9.4,8.0,14.7,1999-12-25,54.0,4
53,9.5,10.6,14.7,1999-12-25,54.0,4
53,9.0,8.0,14.7,1999-12-25,54.0,4
53,10.0,8.0,14.7,1999-12-25,54.0,4
53,10.2,7.3,14.7,1999-12-25,54.0,4
53,42.3,12.4,12.9,2000-05-09,54.0,0
53,1.5,19.8,11.4,2000-07-24,54.0,0
53,8.4,9.7,16.8,2001-01-05,54.0,1
53,11.3,2.55,16.8,2001-01-05,54.0,1
53,11.8,10.4,8.9,2001-01-05,54.0,1
53,39.8,7.5,15.0,2001-03-13,54.0,0
53,27.0,13.5,15.0,2001-03-21,54.0,2
53,20.9,13.3,15.0,2001-03-21,54.0,2
53,15.3,14.0,15.0,2001-03-21,54.0,2
53,28.5,22.3,11.9,2003-06-25,54.0,0
53,45.0,18.6,11.9,2007-06-03,54.0,1
53,53.7,23.7,1.8,2012-07-27,54.0,0
53,49.0,22.4,2.4,2012-07-27,54.0,0
53,46.7,12.4,14.2,2012-10-18,54.0,1
53,13.6,13.2,14.2,2012-10-19,54.0,1
53,19.2,13.8,14.2,2012-10-19,54.0,1
53,18.0,12.65,14.2,2012-10-19,54.0,1
53,29.2,3.3,15.0,2013-03-11,54.0,1
53,27.0,21.1,3.0,2013-07-27,54.0,0
53,38.2,21.3,11.4,2013-07-27,54.0,0
53,56.1,16.2,12.9,2018-05-25,60.0,0
53,24.4,20.8,12.9,2018-05-28,54.0,0
53,48.0,20.3,11.9,2018-06-03,54.0,0
53,40.0,19.3,11.9,2018-06-04,54.0,0
53,50.5,18.8,2.8,2018-06-04,54.0,0
53,38.3,20.4,11.9,2018-06-04,54.0,0
53,54.5,19.5,11.9,2018-06-09,54.0,1
53,50.4,18.7,2.5,2018-06-09,54.0,0
53,70.6,19.4,11.9,2018-06-09,54.0,1
53,45.4,17.3,11.9,2018-06-11,54.0,0
53,38.2,18.1,3.0,2018-06-11,54.0,1
53,1.9,12.86,11.9,2018-06-12,54.0,0
53,49.0,20.5,11.9,2019-06-19,54.0,0
53,6.3,17.0,3.9,2019-10-14,54.0,0
53,2.2,18.4,2.3,2022-05-19,54.0,0
54,62.4,21.35,6.2,1987-07-07,54.0,1
54,80.0,13.3,6.4,1988-06-11,54.0,0
54,15.7,0.58,8.0,1988-12-04,54.0,2
54,32.8,0.58,8.0,1988-12-04,54.0,2
54,2.5,5.78,8.2,1990-02-15,54.0,1
54,3.3,5.78,8.2,1990-02-15,54.0,1
54,39.2,9.0,8.3,1993-01-11,54.0,2
54,3.7,5.35,8.0,1993-12-13,54.0,12
54,5.1,5.35,8.0,1993-12-13,54.0,12
54,9.4,4.8,8.0,1993-12-13,54.0,12
54,5.5,5.35,8.0,1993-12-13,54.0,12
54,5.0,5.35,8.0,1993-12-13,54.0,12
54,4.0,0.55,8.3,1994-01-04,54.0,8
54,0.6,3.9,8.3,1995-01-17,54.0,14
54,1.7,2.5,8.3,1995-01-17,54.0,14
54,0.0,3.9,8.3,1995-01-17,54.0,14
54,45.0,23.05,6.2,1995-07-22,54.0,0
54,61.6,23.05,6.2,1995-07-22,54.0,0
54,25.3,23.45,5.9,1995-08-06,54.0,0
54,35.8,17.1,5.9,1995-08-12,54.0,0
54,22.2,7.63,8.2,1997-02-24,54.0,4
54,15.0,7.63,8.2,1997-02-24,54.0,4
54,24.0,7.63,8.2,1997-02-24,54.0,4
54,71.6,8.62,6.7,1998-10-28,54.0,3
54,58.2,11.6,7.4,1998-10-28,54.0,3
54,40.6,11.5,6.7,1998-10-28,54.0,1
54,55.0,8.62,6.7,1998-10-28,54.0,3
54,15.2,6.3,8.0,1999-12-25,54.0,4
54,31.1,7.2,8.0,1999-12-25,54.0,4
54,34.4,6.3,8.0,1999-12-25,54.0,4
54,23.0,7.2,8.0,1999-12-25,54.0,4
54,10.0,7.2,8.0,1999-12-25,54.0,4
54,11.7,7.2,8.0,1999-12-25,54.0,4
54,12.4,7.2,8.0,1999-12-25,60.0,4
54,14.3,7.2,8.0,1999-12-25,54.0,4
54,28.5,7.2,8.0,1999-12-25,54.0,4
54,15.0,7.2,8.0,1999-12-25,54.0,4
54,21.4,6.7,8.0,1999-12-25,54.0,4
54,9.4,4.1,9.5,1999-12-25,54.0,4
54,70.0,21.35,6.2,2000-07-07,54.0,0
54,40.0,0.32,8.0,2001-12-29,54.0,1
54,52.2,6.5,3.4,2001-12-29,54.0,0
54,26.0,0.32,8.0,2001-12-29,54.0,1
54,36.3,22.8,2.7,2005-07-29,54.0,0
54,51.0,8.48,6.7,2006-10-03,54.0,2
54,29.0,8.48,6.7,2006-10-03,54.0,1
54,35.5,8.48,6.7,2006-10-03,54.0,1
54,40.0,8.48,6.7,2006-10-03,54.0,0
54,43.0,13.4,2.3,2006-10-03,54.0,2
54,23.0,-0.8,8.3,2009-01-23,54.0,0
54,97.7,19.85,6.2,2010-07-03,54.0,1
54,86.0,16.9,6.6,2012-05-21,54.0,1
54,103.0,17.4,2.8,2012-05-21,54.0,1
54,73.0,21.58,5.9,2014-08-08,54.0,1
54,38.1,13.2,6.3,2014-09-19,54.0,0
54,7.3,13.9,6.6,2016-05-28,54.0,9
54,2.7,13.9,6.6,2016-05-28,54.0,9
54,24.9,18.6,1.8,2016-06-03,54.0,0
54,42.7,19.5,6.4,2016-06-07,54.0,0
54,41.2,20.4,2.2,2018-05-28,54.0,0
54,54.9,15.9,6.2,2021-07-13,54.0,3
54,58.2,15.4,3.3,2021-07-13,54.0,3
54,73.4,19.3,6.2,2021-07-24,54.0,0
54,15.7,11.3,7.2,2022-04-07,54.0,1
55,56.0,22.0,6.2,1987-07-07,54.0,1
55,35.8,3.6,8.0,1988-12-05,54.0,1
55,5.6,7.8,8.2,1990-02-15,54.0,4
55,0.0,6.4,8.2,1990-02-15,54.0,4
55,0.4,6.4,8.2,1990-02-15,54.0,4
55,16.6,7.4,8.2,1990-02-15,54.0,4
55,1.0,6.4,8.2,1990-02-15,54.0,4
55,68.9,17.5,6.6,1992-05-29,54.0,0
55,47.4,10.3,8.0,1993-12-19,54.0,14
55,34.8,11.32,8.0,1993-12-19,54.0,14
55,30.0,11.32,8.0,1993-12-19,54.0,14
55,25.5,11.32,8.0,1993-12-19,54.0,14
55,30.0,11.32,8.0,1993-12-19,54.0,14
55,37.7,11.32,8.0,1993-12-19,54.0,14
55,32.5,11.0,8.0,1993-12-19,54.0,14
55,33.4,11.0,8.0,1993-12-19,54.0,14
55,29.4,11.32,8.0,1993-12-19,54.0,14
55,41.2,10.5,8.0,1993-12-19,54.0,14
55,47.8,10.6,11.0,1993-12-19,54.0,14
55,35.0,11.32,8.0,1993-12-19,54.0,14
55,8.0,3.33,8.3,1994-01-05,54.0,6
55,0.4,3.8,8.3,1995-01-17,54.0,14
55,0.4,3.8,8.3,1995-01-17,54.0,14
55,0.5,3.8,8.3,1995-01-17,54.0,14
55,0.0,3.8,8.3,1995-01-17,54.0,14
55,1.2,3.8,8.3,1995-01-17,54.0,14
55,1.8,2.0,8.3,1995-01-17,54.0,14
55,0.0,4.1,8.3,1995-01-17,54.0,14
55,1.0,3.8,8.3,1995-01-17,54.0,14
55,43.4,22.02,6.2,1995-07-22,54.0,0
55,59.0,22.02,6.2,1995-07-22,54.0,0
55,60.0,22.02,6.2,1995-07-22,54.0,0
55,55.4,20.3,5.9,1996-08-21,54.0,0
55,18.6,10.5,8.2,1997-02-24,54.0,5
55,21.0,7.5,8.2,1997-02-24,54.0,5
55,26.8,7.23,8.0,1999-12-25,54.0,4
55,16.0,7.23,8.0,1999-12-25,54.0,4
55,14.0,7.23,8.0,1999-12-25,54.0,4
55,14.0,7.23,8.0,1999-12-25,54.0,4
55,16.4,7.23,8.0,1999-12-25,54.0,4
55,17.8,7.5,8.0,1999-12-25,54.0,4
55,17.0,7.23,8.0,1999-12-25,54.0,4
55,13.0,7.23,8.0,1999-12-25,54.0,4
55,14.0,7.23,8.0,1999-12-25,60.0,4
55,4.8,1.63,8.0,2001-12-30,54.0,3
55,0.0,5.5,8.3,2002-01-01,54.0,1
55,24.6,11.37,6.6,2002-05-09,54.0,0
55,83.8,24.73,5.9,2002-08-28,54.0,0
55,10.7,17.7,3.0,2016-05-28,54.0,11
55,8.9,18.6,2.0,2016-06-04,54.0,0
55,23.4,15.6,6.2,2021-07-13,54.0,3
55,8.0,14.6,6.2,2021-07-13,54.0,3
55,19.8,15.8,6.2,2021-07-13,54.0,3
55,11.7,15.0,6.2,2021-07-13,54.0,3
55,57.4,16.4,1.8,2021-07-13,54.0,3
56,13.0,14.52,14.2,1987-10-15,57.0,1
56,16.0,15.5,14.9,1987-10-15,57.0,1
56,20.0,14.52,14.2,1987-10-15,57.0,1
