cod_nat_catnat;cod_commune;lib_risque_jo;num_risque_jo;dat_deb;dat_fin;duration_days
INTE1806551A;21292.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1817087A;74208.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-23;2
INTE1817087A;74103.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-22;1
INTE1817087A;74208.0;Mouvement de Terrain;60.0;2018-01-21;2018-01-22;1
INTE1817087A;74208.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-22;1
INTE1817087A;74208.0;Mouvement de Terrain;60.0;2018-01-21;2018-01-23;2
INTE1928835A;10062.0;Inondations Remontée Nappe;61.0;2018-01-21;2018-02-05;15
INTE1810998A;14366.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-23;2
INTE1831446A;39344.0;Mouvement de Terrain;60.0;2018-01-21;2018-01-23;2
INTE1806551A;21006.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21021.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21034.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21055.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21012.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21105.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21240.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21239.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21058.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21172.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21208.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1806551A;21109.0;Inondations et/ou Coulées de Boue;54.0;2018-01-21;2018-01-30;9
INTE1810998A;76540.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76647.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76636.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76491.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76502.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76509.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76681.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76629.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76560.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76543.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76591.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76573.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76571.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76569.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76608.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76702.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1813670A;14085.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;76719.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1818802A;27006.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1813670A;14620.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1813670A;14001.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1813670A;10395.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1818802A;14536.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;76757.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1922702A;25056.0;Inondations Remontée Nappe;61.0;2018-01-22;2018-01-28;6
INTE1810998A;76467.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1817087A;1450.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1817087A;78567.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1813670A;73237.0;Mouvement de Terrain;60.0;2018-01-22;2018-01-25;3
INTE1818802A;27006.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;76746.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76725.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76721.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76717.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76443.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;89345.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-25;3
INTE1810998A;76426.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;76272.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1808306A;76294.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1808306A;76312.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1808306A;76373.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1808306A;76555.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;76583.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1808306A;76641.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1808306A;76642.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;1058.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;1133.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1831446A;21711.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;21154.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-26;4
INTE1810998A;21425.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1810998A;21479.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;21655.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-25;3
INTE1810998A;27039.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27045.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;76100.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;76436.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1808306A;39453.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39405.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1824833A;21346.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1935602A;89452.0;Mouvement de Terrain;60.0;2018-01-22;2018-01-27;5
INTE2005870A;78391.0;Mouvement de Terrain;60.0;2018-01-22;2018-02-06;15
INTE1818802A;76574.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1806551A;14514.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1806551A;14682.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1818802A;76128.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1818802A;76128.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;25020.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;25339.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1808306A;25493.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;25493.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39259.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39350.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39387.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39399.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1808306A;39439.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27104.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27070.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27246.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76039.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76056.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76069.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76093.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76131.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76142.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76157.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76159.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27133.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-09;18
INTE1810998A;76179.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76219.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76223.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76287.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76313.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76322.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76348.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76419.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-02-04;13
INTE1810998A;76421.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;76189.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1818802A;27655.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;76014.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52547.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27349.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27500.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;27665.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE2027600A;1276.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-25;3
INTE1810998A;52023.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52029.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52121.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-22;0
INTE1810998A;52114.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1810998A;52149.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1917050A;89388.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-26;4
INTE1810998A;52212.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52250.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52308.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1810998A;52456.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-23;1
INTE1810998A;52529.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE1810998A;52123.0;Inondations et/ou Coulées de Boue;54.0;2018-01-22;2018-01-24;2
INTE2031566A;89218.0;Mouvement de Terrain;60.0;2018-01-23;2018-01-30;7
INTE2201262A;91027.0;Inondations Remontée Nappe;61.0;2018-01-23;2018-01-31;8
INTE1831446A;21134.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1907677A;73300.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1831446A;78590.0;Mouvement de Terrain;60.0;2018-01-23;2018-02-01;9
INTE1817087A;14621.0;Mouvement de Terrain;60.0;2018-01-23;2018-01-23;0
INTE1810998A;52211.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1810998A;52414.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-25;2
INTE1810998A;21667.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1810998A;52175.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1810998A;21305.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-25;2
INTE1810998A;52230.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1932508A;21496.0;Mouvement de Terrain;60.0;2018-01-23;2018-01-23;0
INTE1813670A;14083.0;Mouvement de Terrain;60.0;2018-01-23;2018-01-29;6
INTE1810998A;52118.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE2010310A;77142.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1810998A;52099.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-25;2
INTE1810998A;52182.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1813670A;45148.0;Inondations et/ou Coulées de Boue;54.0;2018-01-23;2018-01-24;1
INTE1928835A;10363.0;Inondations Remontée Nappe;61.0;2018-01-24;2018-02-06;13
INTE1810998A;21056.0;Inondations et/ou Coulées de Boue;54.0;2018-01-24;2018-01-26;2
INTE1810998A;89382.0;Inondations et/ou Coulées de Boue;54.0;2018-01-24;2018-01-26;2
INTE2101163A;91691.0;Inondations Remontée Nappe;61.0;2018-01-24;2018-02-01;8
INTE1824833A;89152.0;Inondations et/ou Coulées de Boue;54.0;2018-01-24;2018-01-25;1
INTE1810998A;52194.0;Inondations et/ou Coulées de Boue;54.0;2018-01-24;2018-01-25;1
INTE1835008A;62099.0;Mouvement de Terrain;60.0;2018-01-25;2018-01-27;2
INTE1810998A;89154.0;Inondations et/ou Coulées de Boue;54.0;2018-01-25;2018-01-27;2
INTE1824833A;55268.0;Inondations et/ou Coulées de Boue;54.0;2018-01-25;2018-01-26;1
INTE1810998A;89148.0;Inondations et/ou Coulées de Boue;54.0;2018-01-25;2018-01-27;2
INTE1824833A;78391.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-02-06;11
INTE1808306A;13104.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-01-26;0
INTE1817087A;21301.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-01-28;2
INTE1810998A;51030.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-02-05;10
INTE1831446A;21496.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-01-28;2
INTE1817087A;21028.0;Inondations et/ou Coulées de Boue;54.0;2018-01-26;2018-01-28;2
INTE1810998A;71502.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-28;1
INTE1810998A;71219.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71269.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71043.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71154.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71475.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1824833A;71167.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71504.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71283.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1835008A;2748.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71329.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-28;1
INTE1824833A;9181.0;Mouvement de Terrain;60.0;2018-01-27;2018-01-28;1
INTE1810998A;71336.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71420.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1828404A;71445.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1828404A;71543.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1810998A;71003.0;Inondations et/ou Coulées de Boue;54.0;2018-01-27;2018-01-29;2
INTE1817087A;2168.0;Inondations et/ou Coulées de Boue;54.0;2018-01-28;2018-02-02;5
INTE1817087A;2242.0;Inondations et/ou Coulées de Boue;54.0;2018-01-28;2018-02-02;5
INTE1817087A;2653.0;Inondations et/ou Coulées de Boue;54.0;2018-01-28;2018-02-02;5
INTE1820387A;89041.0;Inondations et/ou Coulées de Boue;54.0;2018-01-28;2018-01-28;0
INTE1813670A;27180.0;Inondations et/ou Coulées de Boue;54.0;2018-01-29;2018-01-31;2
INTE2005870A;78567.0;Inondations et/ou Coulées de Boue;54.0;2018-01-29;2018-01-31;2
INTE1922702A;27537.0;Inondations Remontée Nappe;61.0;2018-01-30;2018-02-02;3
INTE1835008A;76717.0;Inondations Remontée Nappe;61.0;2018-01-30;2018-02-04;5
INTE1835008A;76705.0;Inondations Remontée Nappe;61.0;2018-01-30;2018-02-04;5
INTE1835008A;76436.0;Inondations Remontée Nappe;61.0;2018-01-31;2018-02-02;2
INTE1835008A;76157.0;Inondations Remontée Nappe;61.0;2018-01-31;2018-02-06;6
INTE1824833A;55009.0;Inondations et/ou Coulées de Boue;54.0;2018-01-31;2018-02-01;1
INTE1835008A;76322.0;Inondations Remontée Nappe;61.0;2018-01-31;2018-02-05;5
INTE1835008A;76575.0;Inondations Remontée Nappe;61.0;2018-02-01;2018-02-06;5
INTE1810998A;51562.0;Inondations et/ou Coulées de Boue;54.0;2018-02-03;2018-02-05;2
INTE1831446A;8070.0;Inondations Remontée Nappe;61.0;2018-02-04;2018-02-16;12
INTE1920320A;83152.0;Mouvement de Terrain;60.0;2018-02-05;2018-02-07;2
INTE2010310A;2360.0;Inondations Remontée Nappe;61.0;2018-02-08;2018-02-18;10
INTE2010310A;37014.0;Mouvement de Terrain;60.0;2018-02-11;2018-02-12;1
INTE1828404A;34054.0;Mouvement de Terrain;60.0;2018-02-13;2018-02-14;1
INTE1824833A;28098.0;Mouvement de Terrain;60.0;2018-02-16;2018-02-16;0
INTE1817087A;64475.0;Mouvement de Terrain;60.0;2018-02-18;2018-02-20;2
INTE1835008A;31405.0;Inondations Remontée Nappe;61.0;2018-02-20;2018-02-22;2
INTE1826529A;31405.0;Inondations et/ou Coulées de Boue;54.0;2018-02-20;2018-02-21;1
INTE1820387A;31207.0;Inondations et/ou Coulées de Boue;54.0;2018-02-20;2018-02-22;2
INTE1831446A;31020.0;Mouvement de Terrain;60.0;2018-02-21;2018-02-21;0
INTE1835008A;34129.0;Inondations Remontée Nappe;61.0;2018-02-28;2018-03-02;2
INTE1813670A;34337.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-02-28;2018-03-01;1
INTE1813670A;34337.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-01;1
INTE1813670A;34209.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-02-28;2018-03-02;2
INTE1810998A;34108.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-02;2
INTE1813670A;34157.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-01;1
INTE1810998A;34129.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-02;2
INTE1835008A;34108.0;Inondations Remontée Nappe;61.0;2018-02-28;2018-03-02;2
INTE1810998A;34150.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-01;1
INTE1813670A;34329.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-02-28;2018-03-02;2
INTE1813670A;34150.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-02-28;2018-03-01;1
INTE1813670A;34023.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-02;2
INTE1813670A;34108.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-02-28;2018-03-02;2
INTE1813670A;34333.0;Inondations et/ou Coulées de Boue;54.0;2018-02-28;2018-03-02;2
INTE1810998A;34209.0;Inondations et/ou Coulées de Boue;54.0;2018-03-01;2018-03-01;0
INTE1824833A;11202.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-01;2018-03-01;0
INTE1831446A;66017.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-01;2018-03-01;0
INTE1824833A;11145.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-01;2018-03-01;0
INTE1813670A;33005.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-02;2018-03-02;0
INTE1813670A;33019.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-02;2018-03-02;0
INTE1813670A;33236.0;Chocs Mécaniques liés à l'action des Vagues;68.0;2018-03-02;2018-03-02;0
INTE1813670A;83148.0;Mouvement de Terrain;60.0;2018-03-03;2018-03-04;1
INTE1914145A;83031.0;Mouvement de Terrain;60.0;2018-03-03;2018-03-04;1
INTE1824833A;28292.0;Mouvement de Terrain;60.0;2018-03-04;2018-03-04;0
INTE1835008A;78381.0;Inondations et/ou Coulées de Boue;54.0;2018-03-10;2018-03-11;1
INTE1810998A;71060.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1810998A;71190.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1810998A;71291.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1824833A;4069.0;Mouvement de Terrain;60.0;2018-03-11;2018-03-12;1
INTE1813670A;21122.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1818802A;70423.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1818802A;70373.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1818802A;70362.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1818802A;70299.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-12;1
INTE1818802A;70175.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1818802A;70074.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21011.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1810998A;71500.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1810998A;71453.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21365.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21500.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21514.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;71077.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21696.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1810998A;71554.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1813670A;21151.0;Inondations et/ou Coulées de Boue;54.0;2018-03-11;2018-03-11;0
INTE1824833A;5063.0;Mouvement de Terrain;60.0;2018-03-17;2018-03-17;0
INTE1831446A;4070.0;Mouvement de Terrain;60.0;2018-03-17;2018-03-17;0
INTE2005870A;59383.0;Mouvement de Terrain;60.0;2018-03-18;2018-03-18;0
INTE1831446A;24138.0;Mouvement de Terrain;60.0;2018-03-30;2018-04-01;2
INTE1824833A;22005.0;Mouvement de Terrain;60.0;2018-04-01;2018-04-05;4
INTE1824833A;5003.0;Mouvement de Terrain;60.0;2018-04-01;2018-04-13;12
INTE1831446A;6057.0;Mouvement de Terrain;60.0;2018-04-06;2018-04-12;6
INTE1818802A;31367.0;Inondations et/ou Coulées de Boue;54.0;2018-04-09;2018-04-09;0
INTE1820387A;82033.0;Inondations et/ou Coulées de Boue;54.0;2018-04-09;2018-04-09;0
INTE1820387A;82093.0;Inondations et/ou Coulées de Boue;54.0;2018-04-09;2018-04-09;0
INTE1817087A;64538.0;Inondations et/ou Coulées de Boue;54.0;2018-04-11;2018-04-12;1
INTE1817087A;27284.0;Inondations et/ou Coulées de Boue;54.0;2018-04-12;2018-04-12;0
INTE1817087A;27045.0;Inondations et/ou Coulées de Boue;54.0;2018-04-12;2018-04-12;0
INTE1817087A;27533.0;Inondations et/ou Coulées de Boue;54.0;2018-04-12;2018-04-12;0
INTE1835008A;62413.0;Mouvement de Terrain;60.0;2018-04-12;2018-04-12;0
INTE1817087A;79086.0;Inondations et/ou Coulées de Boue;54.0;2018-04-12;2018-04-12;0
INTE1813670A;14379.0;Inondations et/ou Coulées de Boue;54.0;2018-04-14;2018-04-14;0
INTE1817087A;6136.0;Mouvement de Terrain;60.0;2018-04-14;2018-04-14;0
INTE1818802A;14519.0;Inondations et/ou Coulées de Boue;54.0;2018-04-14;2018-04-14;0
INTE1828404A;97232.0;Mouvement de Terrain;60.0;2018-04-16;2018-04-16;0
INTE1828404A;97222.0;Mouvement de Terrain;60.0;2018-04-16;2018-04-17;1
INTE1914145A;97207.0;Inondations et/ou Coulées de Boue;54.0;2018-04-16;2018-04-16;0
