NUM_POSTE;AAAAMMJJ;RR;TM;FFM;DRR;datetime
6118002;20111212;0.6;8.0;3.4;;2011-12-12
6118002;20111213;0.0;7.4;1.6;;2011-12-13
6118002;20111214;0.0;9.6;3.5;;2011-12-14
6118002;20111215;0.0;7.9;6.0;;2011-12-15
6118002;20111216;1.2;8.0;4.5;;2011-12-16
6118002;20111217;0.0;4.0;7.2;;2011-12-17
6118002;20111218;0.2;1.8;3.7;;2011-12-18
6118002;20111219;0.0;1.9;3.3;;2011-12-19
6118002;20111220;0.2;2.3;2.4;;2011-12-20
6118002;20111221;0.0;5.0;2.0;;2011-12-21
6118002;20111222;0.0;6.3;1.4;;2011-12-22
6118002;20111223;0.2;7.9;1.4;;2011-12-23
6118002;20111224;0.0;7.5;3.2;;2011-12-24
6118002;20111225;0.0;5.3;2.4;;2011-12-25
6118002;20111226;0.0;6.4;2.0;;2011-12-26
6118002;20111227;0.0;7.6;2.4;;2011-12-27
6118002;20111228;0.0;7.5;1.7;;2011-12-28
6118002;20111229;0.0;4.5;1.8;;2011-12-29
6118002;20111230;0.0;7.0;5.0;;2011-12-30
6118002;20111231;0.2;5.6;1.9;;2011-12-31
6118002;20120101;0.0;6.9;1.6;;2012-01-01
6118002;20120102;8.6;7.4;3.3;;2012-01-02
6118002;20120103;0.0;7.4;2.1;;2012-01-03
6118002;20120104;0.0;8.2;3.8;;2012-01-04
6118002;20120105;0.0;9.2;8.1;;2012-01-05
6118002;20120106;0.0;5.5;4.9;;2012-01-06
6118002;20120107;0.0;6.5;2.3;;2012-01-07
6118002;20120108;0.0;9.8;2.8;;2012-01-08
6118002;20120109;0.0;6.9;2.4;;2012-01-09
6118002;20120110;0.0;8.4;2.1;;2012-01-10
6118002;20120111;0.0;7.9;1.6;;2012-01-11
6118002;20120112;0.2;6.1;1.2;;2012-01-12
6118002;20120113;0.2;5.2;1.6;;2012-01-13
6118002;20120114;0.0;5.3;2.5;;2012-01-14
6118002;20120115;0.2;3.9;1.8;;2012-01-15
6118002;20120116;0.0;3.4;2.9;;2012-01-16
6118002;20120117;0.0;2.8;2.0;;2012-01-17
6118002;20120118;0.2;4.9;1.7;;2012-01-18
6118002;20120119;0.0;4.7;1.4;;2012-01-19
6118002;20120120;0.0;10.9;5.2;;2012-01-20
6118002;20120121;0.0;9.8;2.7;;2012-01-21
6118002;20120122;0.0;9.8;2.4;;2012-01-22
6118002;20120123;0.2;6.8;1.7;;2012-01-23
6118002;20120124;0.0;6.3;2.4;;2012-01-24
6118002;20120125;0.0;4.7;1.9;;2012-01-25
6118002;20120126;0.0;5.0;0.9;;2012-01-26
6118002;20120127;1.4;4.9;1.1;;2012-01-27
6118002;20120128;14.5;3.1;1.1;;2012-01-28
6118002;20120129;10.0;1.7;2.2;;2012-01-29
6118002;20120130;1.0;2.0;1.3;;2012-01-30
6118002;20120131;22.0;0.0;1.0;;2012-01-31
6118002;20120201;0.0;-1.9;2.3;;2012-02-01
6118002;20120202;0.0;-0.7;1.8;;2012-02-02
6118002;20120203;2.8;-2.0;2.4;;2012-02-03
6118002;20120204;0.2;-3.6;2.1;;2012-02-04
6118002;20120205;0.0;-3.8;1.9;;2012-02-05
6118002;20120206;0.0;-2.7;2.3;;2012-02-06
6118002;20120207;0.0;-0.4;2.4;;2012-02-07
6118002;20120208;0.0;2.1;1.9;;2012-02-08
6118002;20120209;3.8;3.5;2.0;;2012-02-09
6118002;20120210;0.0;-1.4;5.1;;2012-02-10
6118002;20120211;0.0;-3.3;2.4;;2012-02-11
6118002;20120212;0.0;-2.5;2.3;;2012-02-12
6118002;20120213;0.0;-1.2;2.3;;2012-02-13
6118002;20120214;0.0;0.1;2.6;;2012-02-14
6118002;20120215;0.0;3.1;2.4;;2012-02-15
6118002;20120216;0.0;6.5;2.4;;2012-02-16
6118002;20120217;0.2;6.0;2.2;;2012-02-17
6118002;20120218;0.0;5.8;1.8;;2012-02-18
6118002;20120219;4.2;5.6;1.7;;2012-02-19
6118002;20120220;0.4;4.9;1.8;;2012-02-20
6118002;20120221;0.0;4.6;1.8;;2012-02-21
6118002;20120222;0.0;9.4;2.5;;2012-02-22
6118002;20120223;0.0;10.2;2.4;;2012-02-23
6118002;20120224;0.0;10.7;1.7;;2012-02-24
6118002;20120225;0.2;8.3;1.5;;2012-02-25
6118002;20120226;0.0;8.6;1.7;;2012-02-26
6118002;20120227;0.0;8.6;2.0;;2012-02-27
6118002;20120228;0.0;8.0;1.9;;2012-02-28
6118002;20120229;0.2;10.5;1.3;;2012-02-29
6118002;20120301;0.0;11.2;1.6;;2012-03-01
6118002;20120302;0.0;13.4;1.6;;2012-03-02
6118002;20120303;0.2;11.3;2.1;;2012-03-03
6118002;20120304;0.0;8.5;2.1;;2012-03-04
6118002;20120305;5.4;6.8;2.6;;2012-03-05
6118002;20120306;0.0;3.7;1.6;;2012-03-06
6118002;20120307;0.0;6.3;2.3;;2012-03-07
6118002;20120308;0.0;6.3;2.4;;2012-03-08
6118002;20120309;0.0;8.3;2.9;;2012-03-09
6118002;20120310;0.0;8.2;2.5;;2012-03-10
6118002;20120311;0.0;10.9;2.1;;2012-03-11
6118002;20120312;0.0;15.4;2.5;;2012-03-12
6118002;20120313;0.0;13.4;2.7;;2012-03-13
6118002;20120314;0.0;12.1;2.0;;2012-03-14
6118002;20120315;0.2;11.6;1.5;;2012-03-15
6118002;20120316;0.2;8.7;1.7;;2012-03-16
6118002;20120317;0.0;8.6;2.6;;2012-03-17
6118002;20120318;4.0;8.1;2.1;;2012-03-18
6118002;20120319;0.0;9.0;3.0;;2012-03-19
6118002;20120320;0.2;9.3;3.6;;2012-03-20
6118002;20120321;0.0;13.6;4.2;;2012-03-21
6118002;20120322;0.0;14.0;4.5;;2012-03-22
6118002;20120323;0.0;10.4;2.9;;2012-03-23
6118002;20120324;0.0;11.7;3.0;;2012-03-24
6118002;20120325;0.0;12.5;3.1;;2012-03-25
6118002;20120326;0.0;13.0;3.3;;2012-03-26
6118002;20120327;0.0;13.7;2.6;;2012-03-27
6118002;20120328;0.0;15.0;3.4;;2012-03-28
6118002;20120329;0.0;14.7;2.2;;2012-03-29
6118002;20120330;0.0;13.5;1.9;;2012-03-30
6118002;20120331;0.0;12.9;1.9;;2012-03-31
6118002;20120401;0.2;11.6;2.4;;2012-04-01
6118002;20120402;0.0;10.0;3.1;;2012-04-02
6118002;20120403;1.4;10.4;2.3;;2012-04-03
6118002;20120404;36.4;8.7;1.9;;2012-04-04
6118002;20120405;0.6;9.4;1.9;;2012-04-05
6118002;20120406;2.8;9.8;2.5;;2012-04-06
6118002;20120407;0.0;10.4;3.6;;2012-04-07
6118002;20120408;0.0;10.6;3.6;;2012-04-08
6118002;20120409;0.0;8.0;2.0;;2012-04-09
6118002;20120410;39.2;7.0;3.0;;2012-04-10
6118002;20120411;0.0;9.2;5.2;;2012-04-11
6118002;20120412;7.2;10.1;3.7;;2012-04-12
6118002;20120413;1.6;7.9;2.2;;2012-04-13
6118002;20120414;14.9;6.7;1.2;;2012-04-14
6118002;20120415;3.0;6.4;2.6;;2012-04-15
6118002;20120416;5.2;7.4;2.8;;2012-04-16
6118002;20120417;0.2;10.2;3.6;;2012-04-17
6118002;20120418;0.2;10.1;4.9;;2012-04-18
6118002;20120419;0.0;8.9;3.4;;2012-04-19
6118002;20120420;0.0;9.7;3.8;;2012-04-20
6118002;20120421;0.0;11.2;4.2;;2012-04-21
6118002;20120422;0.0;11.4;5.2;;2012-04-22
6118002;20120423;16.1;10.6;4.7;;2012-04-23
6118002;20120424;0.0;9.0;6.5;;2012-04-24
6118002;20120425;0.0;9.8;3.1;;2012-04-25
6118002;20120426;0.0;12.6;3.4;;2012-04-26
6118002;20120427;0.0;16.8;3.1;;2012-04-27
6118002;20120428;17.5;20.2;5.3;;2012-04-28
6118002;20120429;6.4;12.0;3.4;;2012-04-29
6118002;20120430;60.3;9.7;3.1;;2012-04-30
6118002;20120501;0.0;10.1;1.8;;2012-05-01
6118002;20120502;0.0;11.3;2.6;;2012-05-02
6118002;20120503;0.0;12.4;2.5;;2012-05-03
6118002;20120504;0.0;12.8;2.4;;2012-05-04
6118002;20120505;0.0;12.2;3.1;;2012-05-05
6118002;20120506;10.5;10.6;1.5;;2012-05-06
6118002;20120507;0.0;12.9;1.8;;2012-05-07
6118002;20120508;0.0;12.2;2.0;;2012-05-08
6118002;20120509;0.0;13.1;1.7;;2012-05-09
6118002;20120510;0.0;16.9;2.3;;2012-05-10
6118002;20120511;0.0;20.5;2.5;;2012-05-11
6118002;20120512;0.0;22.1;2.9;;2012-05-12
6118002;20120513;2.6;16.5;2.9;;2012-05-13
6118002;20120514;0.0;10.5;2.0;;2012-05-14
6118002;20120515;0.0;13.2;2.8;;2012-05-15
6118002;20120516;0.0;12.0;3.3;;2012-05-16
6118002;20120517;0.6;12.2;2.8;;2012-05-17
6118002;20120518;4.6;10.4;2.0;;2012-05-18
6118002;20120519;1.0;13.7;3.9;;2012-05-19
6118002;20120520;30.1;11.3;4.5;;2012-05-20
6118002;20120521;11.5;8.2;1.2;;2012-05-21
6118002;20120522;1.6;10.0;1.7;;2012-05-22
6118002;20120523;0.0;17.2;2.2;;2012-05-23
6118002;20120524;0.0;20.4;2.9;;2012-05-24
6118002;20120525;3.4;18.0;3.9;;2012-05-25
6118002;20120526;1.6;16.2;2.6;;2012-05-26
6118002;20120527;14.7;14.4;2.6;;2012-05-27
6118002;20120528;1.8;15.2;2.3;;2012-05-28
6118002;20120529;1.0;15.5;1.7;;2012-05-29
6118002;20120530;0.6;16.1;2.5;;2012-05-30
6118002;20120531;0.2;16.2;1.3;;2012-05-31
6118002;20120601;0.4;16.4;1.3;;2012-06-01
6118002;20120602;0.2;16.1;0.9;;2012-06-02
6118002;20120603;0.4;18.0;2.0;;2012-06-03
6118002;20120604;0.0;16.8;3.5;;2012-06-04
6118002;20120605;0.0;17.3;2.3;;2012-06-05
6118002;20120606;0.0;17.1;2.0;;2012-06-06
6118002;20120607;0.0;18.3;2.2;;2012-06-07
6118002;20120608;0.0;19.1;2.1;;2012-06-08
6118002;20120609;0.0;18.4;3.5;;2012-06-09
6118002;20120610;0.0;17.4;4.2;;2012-06-10
6118002;20120611;1.2;18.2;4.5;;2012-06-11
6118002;20120612;0.0;16.5;6.2;;2012-06-12
6118002;20120613;0.0;17.0;3.3;;2012-06-13
6118002;20120614;0.2;14.9;2.3;;2012-06-14
6118002;20120615;0.0;17.5;2.0;;2012-06-15
6118002;20120616;0.0;20.8;2.2;;2012-06-16
6118002;20120617;0.0;22.4;2.0;;2012-06-17
6118002;20120618;0.0;22.9;2.4;;2012-06-18
6118002;20120619;0.2;23.2;1.9;;2012-06-19
6118002;20120620;0.0;22.9;2.3;;2012-06-20
6118002;20120621;0.0;22.8;2.2;;2012-06-21
6118002;20120622;0.0;24.7;2.9;;2012-06-22
6118002;20120623;0.0;22.2;2.3;;2012-06-23
6118002;20120624;0.0;22.4;2.4;;2012-06-24
6118002;20120625;0.0;22.1;2.4;;2012-06-25
6118002;20120626;0.0;23.6;2.5;;2012-06-26
6118002;20120627;0.0;23.8;2.8;;2012-06-27
6118002;20120628;0.0;23.3;2.4;;2012-06-28
6118002;20120629;0.0;22.3;2.5;;2012-06-29
6118002;20120630;0.0;24.2;2.4;;2012-06-30
6118002;20120701;0.2;23.0;2.4;;2012-07-01
6118002;20120702;26.8;19.9;2.6;;2012-07-02
6118002;20120703;0.2;18.9;1.8;;2012-07-03
6118002;20120704;0.2;18.9;1.8;;2012-07-04
6118002;20120705;1.0;19.8;2.5;;2012-07-05
6118002;20120706;0.8;20.5;2.3;;2012-07-06
6118002;20120707;0.0;21.4;2.6;;2012-07-07
6118002;20120708;0.0;21.6;2.6;;2012-07-08
6118002;20120709;0.0;22.8;1.8;;2012-07-09
6118002;20120710;0.0;22.4;2.1;;2012-07-10
6118002;20120711;0.0;23.9;3.6;;2012-07-11
6118002;20120712;0.0;23.7;3.3;;2012-07-12
6118002;20120713;0.0;23.7;3.8;;2012-07-13
6118002;20120714;0.0;22.7;3.3;;2012-07-14
6118002;20120715;0.0;21.1;4.3;;2012-07-15
6118002;20120716;0.0;19.7;2.8;;2012-07-16
6118002;20120717;0.0;21.8;2.8;;2012-07-17
6118002;20120718;0.0;24.6;2.6;;2012-07-18
6118002;20120719;0.0;24.1;1.9;;2012-07-19
6118002;20120720;0.0;22.0;1.6;;2012-07-20
6118002;20120721;0.0;21.0;2.5;;2012-07-21
6118002;20120722;16.7;17.2;2.5;;2012-07-22
6118002;20120723;0.0;20.0;2.9;;2012-07-23
6118002;20120724;0.0;21.8;2.5;;2012-07-24
6118002;20120725;1.0;22.8;3.1;;2012-07-25
6118002;20120726;0.0;22.1;1.7;;2012-07-26
6118002;20120727;0.0;23.5;2.2;;2012-07-27
6118002;20120728;0.0;23.6;2.4;;2012-07-28
6118002;20120729;0.0;26.0;4.2;;2012-07-29
6118002;20120730;0.0;26.6;3.9;;2012-07-30
6118002;20120731;0.0;23.7;3.1;;2012-07-31
6118002;20120801;0.0;23.6;3.1;;2012-08-01
6118002;20120802;0.0;23.3;2.6;;2012-08-02
6118002;20120803;0.2;22.4;1.7;;2012-08-03
6118002;20120804;0.0;21.6;2.2;;2012-08-04
6118002;20120805;0.0;21.7;2.4;;2012-08-05
6118002;20120806;0.0;21.1;2.5;;2012-08-06
6118002;20120807;0.0;21.9;2.4;;2012-08-07
6118002;20120808;0.0;21.8;2.3;;2012-08-08
6118002;20120809;0.0;23.9;2.8;;2012-08-09
6118002;20120810;0.0;24.0;2.9;;2012-08-10
6118002;20120811;0.0;23.3;2.6;;2012-08-11
6118002;20120812;0.0;20.7;2.6;;2012-08-12
6118002;20120813;0.0;21.4;2.5;;2012-08-13
6118002;20120814;0.0;21.8;2.3;;2012-08-14
6118002;20120815;0.0;22.5;2.4;;2012-08-15
6118002;20120816;0.2;22.4;2.3;;2012-08-16
6118002;20120817;0.0;23.3;2.2;;2012-08-17
6118002;20120818;0.0;25.8;2.8;;2012-08-18
6118002;20120819;0.0;26.8;2.5;;2012-08-19
6118002;20120820;0.0;27.0;2.8;;2012-08-20
6118002;20120821;0.0;26.5;2.1;;2012-08-21
6118002;20120822;0.0;24.7;;;2012-08-22
6118002;20120823;0.0;23.2;;;2012-08-23
6118002;20120824;0.0;24.4;2.6;;2012-08-24
6118002;20120825;17.4;22.5;2.9;;2012-08-25
6118002;20120826;0.0;22.6;3.1;;2012-08-26
6118002;20120827;0.0;21.1;3.0;;2012-08-27
6118002;20120828;0.0;20.4;2.5;;2012-08-28
6118002;20120829;0.4;21.2;1.8;;2012-08-29
6118002;20120830;0.8;19.4;1.3;;2012-08-30
6118002;20120831;0.0;17.3;5.3;;2012-08-31
6118002;20120901;8.4;13.2;3.1;;2012-09-01
6118002;20120902;3.8;15.5;2.9;;2012-09-02
6118002;20120903;15.7;14.7;2.4;;2012-09-03
6118002;20120904;15.2;16.6;1.9;;2012-09-04
6118002;20120905;0.0;18.7;1.7;;2012-09-05
6118002;20120906;0.0;20.2;2.4;;2012-09-06
6118002;20120907;0.0;20.8;2.1;;2012-09-07
6118002;20120908;0.0;20.9;2.2;;2012-09-08
6118002;20120909;0.0;20.6;2.3;;2012-09-09
6118002;20120910;0.0;20.1;2.1;;2012-09-10
6118002;20120911;0.0;20.2;2.2;;2012-09-11
6118002;20120912;0.0;19.3;5.4;;2012-09-12
6118002;20120913;0.0;15.3;3.8;;2012-09-13
6118002;20120914;0.0;16.6;2.8;;2012-09-14
6118002;20120915;0.0;18.4;2.5;;2012-09-15
6118002;20120916;0.0;17.4;2.6;;2012-09-16
6118002;20120917;0.0;17.1;2.4;;2012-09-17
6118002;20120918;0.0;17.1;1.9;;2012-09-18
6118002;20120919;0.2;16.9;1.7;;2012-09-19
6118002;20120920;0.0;16.5;2.9;;2012-09-20
6118002;20120921;0.0;15.6;2.9;;2012-09-21
6118002;20120922;0.0;16.4;2.0;;2012-09-22
6118002;20120923;0.2;18.6;3.1;;2012-09-23
6118002;20120924;13.1;18.2;;;2012-09-24
6118002;20120925;11.3;16.0;2.5;;2012-09-25
6118002;20120926;11.1;15.8;3.2;;2012-09-26
6118002;20120927;0.0;15.9;3.2;;2012-09-27
6118002;20120928;0.2;16.4;2.3;;2012-09-28
6118002;20120929;37.7;17.6;3.3;;2012-09-29
6118002;20120930;0.2;15.1;1.9;;2012-09-30
6118002;20121001;14.7;14.3;1.2;;2012-10-01
6118002;20121002;0.4;14.1;1.4;;2012-10-02
6118002;20121003;0.0;15.2;1.7;;2012-10-03
6118002;20121004;0.0;17.0;2.3;;2012-10-04
6118002;20121005;0.2;15.9;0.8;;2012-10-05
6118002;20121006;0.0;15.8;1.1;;2012-10-06
6118002;20121007;0.2;18.0;2.4;;2012-10-07
6118002;20121008;0.2;16.6;1.6;;2012-10-08
6118002;20121009;0.2;18.3;2.5;;2012-10-09
6118002;20121010;0.2;15.7;0.9;;2012-10-10
6118002;20121011;0.2;14.5;0.9;;2012-10-11
6118002;20121012;0.2;15.0;1.0;;2012-10-12
6118002;20121013;0.0;14.0;1.4;;2012-10-13
6118002;20121014;16.5;11.8;2.0;;2012-10-14
6118002;20121015;0.0;11.2;3.6;;2012-10-15
6118002;20121016;0.0;10.8;2.5;;2012-10-16
6118002;20121017;0.4;12.2;2.4;;2012-10-17
6118002;20121018;0.0;14.0;4.4;;2012-10-18
6118002;20121019;0.0;15.8;3.5;;2012-10-19
6118002;20121020;0.0;16.5;2.6;;2012-10-20
6118002;20121021;0.6;16.8;2.8;;2012-10-21
6118002;20121022;16.8;16.1;1.6;;2012-10-22
6118002;20121023;0.2;15.7;1.9;;2012-10-23
6118002;20121024;0.0;14.1;2.2;;2012-10-24
6118002;20121025;3.2;13.1;2.0;;2012-10-25
6118002;20121026;69.0;12.0;2.2;;2012-10-26
6118002;20121027;0.6;10.6;2.9;;2012-10-27
6118002;20121028;0.0;3.6;3.7;;2012-10-28
6118002;20121029;0.0;5.4;2.3;;2012-10-29
6118002;20121030;0.0;6.5;2.3;;2012-10-30
6118002;20121031;23.5;8.1;6.7;;2012-10-31
6118002;20121101;0.0;10.1;3.5;;2012-11-01
6118002;20121102;0.0;11.6;5.0;;2012-11-02
6118002;20121103;4.4;10.6;2.1;;2012-11-03
6118002;20121104;27.1;11.8;1.2;;2012-11-04
6118002;20121105;0.0;11.7;6.1;;2012-11-05
6118002;20121106;0.0;10.1;4.6;;2012-11-06
6118002;20121107;0.0;8.8;2.6;;2012-11-07
6118002;20121108;0.0;9.3;2.0;;2012-11-08
6118002;20121109;3.2;10.6;1.9;;2012-11-09
6118002;20121110;60.7;10.6;3.3;;2012-11-10
6118002;20121111;2.4;9.3;1.6;;2012-11-11
6118002;20121112;0.0;9.7;2.1;;2012-11-12
6118002;20121113;0.0;13.0;2.1;;2012-11-13
6118002;20121114;0.2;12.8;1.8;;2012-11-14
6118002;20121115;0.0;8.6;1.2;;2012-11-15
6118002;20121116;0.0;7.2;1.7;;2012-11-16
6118002;20121117;0.0;6.8;2.5;;2012-11-17
6118002;20121118;0.0;8.3;2.5;;2012-11-18
6118002;20121119;0.0;9.3;2.1;;2012-11-19
6118002;20121120;0.0;11.1;2.2;;2012-11-20
6118002;20121121;0.0;10.2;1.7;;2012-11-21
6118002;20121122;0.2;9.4;1.5;;2012-11-22
6118002;20121123;0.2;8.4;1.4;;2012-11-23
6118002;20121124;0.0;9.3;1.4;;2012-11-24
6118002;20121125;4.0;10.8;1.4;;2012-11-25
6118002;20121126;22.5;10.9;2.5;;2012-11-26
6118002;20121127;35.0;9.4;3.7;;2012-11-27
6118002;20121128;19.3;8.1;4.2;;2012-11-28
6118002;20121129;13.9;6.9;2.5;;2012-11-29
6118002;20121130;3.4;3.5;2.6;;2012-11-30
6118002;20121201;0.0;4.7;2.1;;2012-12-01
6118002;20121202;0.0;4.0;4.0;;2012-12-02
6118002;20121203;0.0;5.4;2.8;;2012-12-03
6118002;20121204;0.2;6.4;6.5;;2012-12-04
6118002;20121205;0.0;4.3;9.3;;2012-12-05
6118002;20121206;0.0;4.2;4.2;;2012-12-06
6118002;20121207;0.0;1.7;4.4;;2012-12-07
6118002;20121208;0.0;4.0;6.2;;2012-12-08
6118002;20121209;0.0;3.3;2.4;;2012-12-09
6118002;20121210;0.0;6.1;3.7;;2012-12-10
6118002;20121211;0.0;2.3;3.0;;2012-12-11
6118002;20121212;0.0;2.3;1.9;;2012-12-12
6118002;20121213;18.3;3.0;2.8;;2012-12-13
6118002;20121214;44.2;4.6;2.5;;2012-12-14
6118002;20121215;0.0;9.6;4.1;;2012-12-15
6118002;20121216;0.0;10.7;4.8;;2012-12-16
6118002;20121217;0.0;8.7;5.9;;2012-12-17
6118002;20121218;0.0;7.6;8.5;;2012-12-18
6118002;20121219;0.0;5.5;2.2;;2012-12-19
6118002;20121220;9.0;4.2;2.2;;2012-12-20
6118002;20121221;0.0;3.7;1.5;;2012-12-21
6118002;20121222;0.0;6.7;2.0;;2012-12-22
6118002;20121223;0.0;7.4;1.1;;2012-12-23
6118002;20121224;0.0;6.6;1.6;;2012-12-24
6118002;20121225;0.0;8.9;2.3;;2012-12-25
6118002;20121226;0.0;8.4;1.9;;2012-12-26
6118002;20121227;0.0;10.1;7.9;;2012-12-27
6118002;20121228;0.0;9.3;3.6;;2012-12-28
6118002;20121229;0.0;6.5;2.3;;2012-12-29
6118002;20121230;0.2;5.5;1.6;;2012-12-30
6118002;20121231;0.0;5.1;2.1;;2012-12-31
6118002;20130101;7.6;4.2;1.9;;2013-01-01
6118002;20130102;0.2;4.7;1.5;;2013-01-02
6118002;20130103;0.0;6.4;2.4;;2013-01-03
6118002;20130104;0.0;10.2;1.4;;2013-01-04
6118002;20130105;0.0;11.0;1.6;;2013-01-05
6118002;20130106;0.0;14.0;1.8;;2013-01-06
6118002;20130107;0.0;11.7;1.9;;2013-01-07
6118002;20130108;0.0;6.2;1.2;;2013-01-08
6118002;20130109;0.0;5.3;1.5;;2013-01-09
6118002;20130110;0.0;6.6;2.3;;2013-01-10
6118002;20130111;0.0;8.0;6.4;;2013-01-11
6118002;20130112;0.0;5.1;2.2;;2013-01-12
6118002;20130113;3.2;2.8;1.6;;2013-01-13
6118002;20130114;2.4;1.9;1.9;;2013-01-14
6118002;20130115;0.8;0.1;1.2;;2013-01-15
6118002;20130116;0.4;0.6;4.3;;2013-01-16
6118002;20130117;0.0;-0.1;3.8;;2013-01-17
6118002;20130118;0.6;1.8;2.1;;2013-01-18
6118002;20130119;27.1;3.6;3.1;;2013-01-19
6118002;20130120;34.1;5.7;4.1;;2013-01-20
6118002;20130121;0.0;4.4;3.6;;2013-01-21
6118002;20130122;4.8;4.7;5.0;;2013-01-22
6118002;20130123;11.3;2.9;5.3;;2013-01-23
6118002;20130124;0.0;3.4;2.8;;2013-01-24
6118002;20130125;0.0;4.6;2.4;;2013-01-25
6118002;20130126;0.0;2.7;2.9;;2013-01-26
6118002;20130127;6.2;3.2;2.1;;2013-01-27
6118002;20130128;0.0;3.8;1.8;;2013-01-28
6118002;20130129;0.0;6.7;2.0;;2013-01-29
6118002;20130130;0.0;9.1;2.0;;2013-01-30
6118002;20130131;0.0;12.5;4.0;;2013-01-31
6118002;20130201;0.0;11.6;3.3;;2013-02-01
6118002;20130202;10.2;5.6;3.7;;2013-02-02
6118002;20130203;0.0;4.8;3.2;;2013-02-03
6118002;20130204;0.0;5.0;1.8;;2013-02-04
6118002;20130205;0.2;7.0;4.9;;2013-02-05
6118002;20130206;0.0;3.8;11.1;;2013-02-06
6118002;20130207;0.0;4.2;6.1;;2013-02-07
6118002;20130208;0.2;-0.5;3.1;;2013-02-08
6118002;20130209;0.2;-0.6;3.2;;2013-02-09
6118002;20130210;15.0;-1.0;2.2;;2013-02-10
6118002;20130211;5.0;-0.2;1.2;;2013-02-11
6118002;20130212;0.2;0.6;1.0;;2013-02-12
6118002;20130213;0.0;2.3;2.5;;2013-02-13
6118002;20130214;0.0;3.1;2.9;;2013-02-14
6118002;20130215;0.0;4.1;1.8;;2013-02-15
6118002;20130216;0.0;4.3;2.5;;2013-02-16
6118002;20130217;0.4;2.8;2.5;;2013-02-17
6118002;20130218;0.0;3.3;2.6;;2013-02-18
6118002;20130219;0.0;3.4;2.3;;2013-02-19
6118002;20130220;0.0;3.9;2.2;;2013-02-20
6118002;20130221;13.1;3.1;1.8;;2013-02-21
6118002;20130222;12.0;0.1;1.5;;2013-02-22
6118002;20130223;18.0;-0.6;1.7;;2013-02-23
6118002;20130224;10.0;-0.8;1.2;;2013-02-24
6118002;20130225;8.0;-0.1;2.8;;2013-02-25
6118002;20130226;0.4;2.1;3.0;;2013-02-26
6118002;20130227;1.0;4.0;2.4;;2013-02-27
6118002;20130228;0.0;4.1;2.6;;2013-02-28
6118002;20130301;0.0;6.8;3.8;;2013-03-01
6118002;20130302;0.0;;2.6;;2013-03-02
6118002;20130303;0.0;;2.0;;2013-03-03
6118002;20130304;0.0;;3.4;;2013-03-04
6118002;20130305;17.9;6.8;7.5;;2013-03-05
6118002;20130306;27.9;6.9;7.7;;2013-03-06
6118002;20130307;10.8;7.7;2.5;;2013-03-07
6118002;20130308;22.7;8.2;2.3;;2013-03-08
6118002;20130309;2.4;7.9;2.0;;2013-03-09
6118002;20130310;0.0;9.1;2.3;;2013-03-10
6118002;20130311;2.0;7.2;1.6;;2013-03-11
6118002;20130312;1.0;6.9;1.7;;2013-03-12
6118002;20130313;0.0;4.8;2.4;;2013-03-13
6118002;20130314;4.2;2.7;2.4;;2013-03-14
6118002;20130315;0.4;1.6;2.9;;2013-03-15
6118002;20130316;2.4;3.5;3.2;;2013-03-16
6118002;20130317;13.8;3.1;3.5;;2013-03-17
6118002;20130318;7.5;5.6;3.7;;2013-03-18
6118002;20130319;1.6;6.5;3.4;;2013-03-19
6118002;20130320;6.8;5.5;2.2;;2013-03-20
6118002;20130321;0.0;9.2;2.9;;2013-03-21
6118002;20130322;0.0;7.5;2.1;;2013-03-22
6118002;20130323;7.0;6.8;2.5;;2013-03-23
6118002;20130324;20.8;6.1;3.5;;2013-03-24
6118002;20130325;0.0;8.0;2.2;;2013-03-25
6118002;20130326;0.0;5.9;1.9;;2013-03-26
6118002;20130327;0.2;5.2;1.6;;2013-03-27
6118002;20130328;19.1;5.6;1.3;;2013-03-28
6118002;20130329;15.7;9.9;3.2;;2013-03-29
6118002;20130330;1.4;9.1;3.1;;2013-03-30
6118002;20130331;0.0;9.5;4.7;;2013-03-31
6118002;20130401;2.6;5.8;3.4;;2013-04-01
6118002;20130402;3.6;7.4;2.0;;2013-04-02
6118002;20130403;0.0;7.8;2.3;;2013-04-03
6118002;20130404;11.2;5.6;3.9;;2013-04-04
6118002;20130405;0.0;8.1;1.9;;2013-04-05
6118002;20130406;0.0;8.1;2.8;;2013-04-06
6118002;20130407;0.0;10.1;3.0;;2013-04-07
6118002;20130408;0.0;7.8;2.4;;2013-04-08
6118002;20130409;1.0;9.7;4.0;;2013-04-09
6118002;20130410;0.0;11.7;3.1;;2013-04-10
6118002;20130411;0.2;10.0;1.8;;2013-04-11
6118002;20130412;0.0;13.8;4.3;;2013-04-12
6118002;20130413;0.0;13.5;3.0;;2013-04-13
6118002;20130414;0.0;13.2;1.8;;2013-04-14
6118002;20130415;0.0;15.3;2.1;;2013-04-15
6118002;20130416;0.0;15.6;2.2;;2013-04-16
6118002;20130417;0.0;16.9;2.6;;2013-04-17
6118002;20130418;0.0;17.2;2.1;;2013-04-18
6118002;20130419;2.8;14.0;2.2;;2013-04-19
6118002;20130420;0.0;7.1;3.1;;2013-04-20
6118002;20130421;0.6;8.1;2.3;;2013-04-21
6118002;20130422;0.8;8.0;1.3;;2013-04-22
